league,page_num,source_url,date_header,match_date,year,team1_raw,team2_raw,team1,team2,series_score,score1,score2,odd1_decimal,odd2_decimal,implied_prob1_vigfree,implied_prob2_vigfree
LEC,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec/results/#/page/2/,26 Jan 2026 - Winter Season,2026-01-26 00:00:00,2026,Heretics,G2 Esports,Heretics,G2 Esports,0-1,0,1,5.5,1.18,0.176647,0.823353
LEC,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec/results/#/page/2/,26 Jan 2026 - Winter Season,2026-01-26 00:00:00,2026,Vitality,Fnatic,Vitality,Fnatic,0-1,0,1,2.4,1.59,0.398496,0.601504
LEC,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec/results/#/page/2/,26 Jan 2026 - Winter Season,2026-01-26 00:00:00,2026,Shifters,Los Ratones,Shifters,Los Ratones,0-1,0,1,1.51,2.7,0.64133,0.35867
LEC,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec/results/#/page/2/,26 Jan 2026 - Winter Season,2026-01-26 00:00:00,2026,SK Gaming,Karmine Corp Blue,SK Gaming,Karmine Corp Blue,1-0,1,0,1.78,2.24,0.557214,0.442786
LEC,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec/results/#/page/2/,25 Jan 2026 - Winter Season,2026-01-25 00:00:00,2026,G2 Esports,Karmine Corp,G2 Esports,Karmine Corp,0-1,0,1,1.78,2.1,0.541237,0.458763
LEC,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec/results/#/page/2/,25 Jan 2026 - Winter Season,2026-01-25 00:00:00,2026,Fnatic,GIANTX,Fnatic,GiantX,1-0,1,0,1.85,2.09,0.530457,0.469543
LEC,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec/results/#/page/2/,25 Jan 2026 - Winter Season,2026-01-25 00:00:00,2026,Karmine Corp Blue,Movistar KOI,Karmine Corp Blue,Movistar KOI,0-1,0,1,7.0,1.13,0.138991,0.861009
LEC,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec/results/#/page/2/,25 Jan 2026 - Winter Season,2026-01-25 00:00:00,2026,Heretics,Los Ratones,Heretics,Los Ratones,0-1,0,1,1.59,2.5,0.611247,0.388753
LEC,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec/results/#/page/2/,25 Jan 2026 - Winter Season,2026-01-25 00:00:00,2026,SK Gaming,Natus Vincere,SK Gaming,Natus Vincere,0-1,0,1,2.75,1.55,0.360465,0.639535
LEC,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec/results/#/page/3/,24 Jan 2026 - Winter Season,2026-01-24 00:00:00,2026,Movistar KOI,Fnatic,Movistar KOI,Fnatic,1-0,1,0,1.58,2.44,0.606965,0.393035
LEC,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec/results/#/page/3/,24 Jan 2026 - Winter Season,2026-01-24 00:00:00,2026,SK Gaming,Karmine Corp,SK Gaming,Karmine Corp,0-1,0,1,5.0,1.3,0.206349,0.793651
LEC,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec/results/#/page/3/,24 Jan 2026 - Winter Season,2026-01-24 00:00:00,2026,Shifters,G2 Esports,Shifters,G2 Esports,0-1,0,1,3.3,1.38,0.294872,0.705128
LEC,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec/results/#/page/3/,24 Jan 2026 - Winter Season,2026-01-24 00:00:00,2026,Natus Vincere,Karmine Corp Blue,Natus Vincere,Karmine Corp Blue,1-0,1,0,1.32,3.96,0.75,0.25
LEC,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec/results/#/page/3/,24 Jan 2026 - Winter Season,2026-01-24 00:00:00,2026,Los Ratones,GIANTX,Los Ratones,GiantX,0-1,0,1,3.72,1.4,0.273438,0.726562
LEC,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec/results/#/page/3/,19 Jan 2026 - Winter Season,2026-01-19 00:00:00,2026,SK Gaming,G2 Esports,SK Gaming,G2 Esports,0-1,0,1,3.5,1.32,0.273859,0.726141
LEC,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec/results/#/page/3/,19 Jan 2026 - Winter Season,2026-01-19 00:00:00,2026,Los Ratones,Karmine Corp,Los Ratones,Karmine Corp,0-1,0,1,4.3,1.26,0.226619,0.773381
LEC,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec/results/#/page/3/,19 Jan 2026 - Winter Season,2026-01-19 00:00:00,2026,Shifters,Movistar KOI,Shifters,Movistar KOI,1-0,1,0,3.15,1.42,0.310722,0.689278
LEC,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec/results/#/page/3/,19 Jan 2026 - Winter Season,2026-01-19 00:00:00,2026,Heretics,GIANTX,Heretics,GiantX,1-0,1,0,2.94,1.48,0.334842,0.665158
LEC,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec/results/#/page/3/,19 Jan 2026 - Winter Season,2026-01-19 00:00:00,2026,Natus Vincere,Fnatic,Natus Vincere,Fnatic,0-1,0,1,2.24,1.77,0.441397,0.558603
LEC,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec/results/#/page/3/,18 Jan 2026 - Winter Season,2026-01-18 00:00:00,2026,Movistar KOI,Karmine Corp,Movistar KOI,Karmine Corp,1-0,1,0,1.88,2.0,0.515464,0.484536
LEC,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec/results/#/page/3/,18 Jan 2026 - Winter Season,2026-01-18 00:00:00,2026,G2 Esports,GIANTX,G2 Esports,GiantX,0-1,0,1,1.4,3.2,0.695652,0.304348
LEC,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec/results/#/page/3/,18 Jan 2026 - Winter Season,2026-01-18 00:00:00,2026,SK Gaming,Fnatic,SK Gaming,Fnatic,1-0,1,0,3.4,1.32,0.279661,0.720339
LEC,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec/results/#/page/3/,18 Jan 2026 - Winter Season,2026-01-18 00:00:00,2026,Vitality,Natus Vincere,Vitality,Natus Vincere,0-1,0,1,1.7,2.22,0.566327,0.433673
LEC,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec/results/#/page/3/,18 Jan 2026 - Winter Season,2026-01-18 00:00:00,2026,Los Ratones,Karmine Corp Blue,Los Ratones,Karmine Corp Blue,0-1,0,1,1.7,2.36,0.581281,0.418719
LEC,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec/results/#/page/3/,17 Jan 2026 - Winter Season,2026-01-17 00:00:00,2026,Movistar KOI,G2 Esports,Movistar KOI,G2 Esports,1-0,1,0,2.5,1.58,0.387255,0.612745
LEC,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec/results/#/page/3/,17 Jan 2026 - Winter Season,2026-01-17 00:00:00,2026,Karmine Corp Blue,Karmine Corp,Karmine Corp Blue,Karmine Corp,0-1,0,1,8.0,1.1,0.120879,0.879121
LEC,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec/results/#/page/3/,17 Jan 2026 - Winter Season,2026-01-17 00:00:00,2026,Vitality,SK Gaming,Vitality,SK Gaming,1-0,1,0,1.58,2.5,0.612745,0.387255
LEC,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec/results/#/page/3/,17 Jan 2026 - Winter Season,2026-01-17 00:00:00,2026,Heretics,Natus Vincere,Heretics,Natus Vincere,0-1,0,1,2.0,1.82,0.47644,0.52356
LEC,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec/results/#/page/3/,17 Jan 2026 - Winter Season,2026-01-17 00:00:00,2026,Shifters,GIANTX,Shifters,GiantX,0-1,0,1,2.6,1.55,0.373494,0.626506
LEC,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec/results/#/page/3/,17 Jan 2026 - Winter Season,2026-01-17 00:00:00,2026,Los Ratones,Fnatic,Los Ratones,Fnatic,0-1,0,1,3.38,1.35,0.285412,0.714588
LPL,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2024/results/,02 Sep 2024 - Regional Finals,2024-09-02,2024,Weibo Gaming,JD Gaming,Weibo Gaming,JD Gaming,3-2,3,2,2.63,1.5,0.363196,0.636804
LPL,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2024/results/,01 Sep 2024 - Regional Finals,2024-09-01,2024,Ninjas in Pyjamas,JD Gaming,Ninjas in Pyjamas,JD Gaming,2-3,2,3,2.93,1.41,0.324885,0.675115
LPL,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2024/results/,30 Aug 2024 - Summer - Play offs,2024-08-30,2024,Bilibili Gaming,Weibo Gaming,Bilibili Gaming,Weibo Gaming,3-0,3,0,1.13,5.53,0.83033,0.16967
LPL,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2024/results/,24 Aug 2024 - Summer - Play offs,2024-08-24,2024,Top Esports,Weibo Gaming,Top Esports,Weibo Gaming,2-3,2,3,1.2,4.33,0.783002,0.216998
LPL,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2024/results/,22 Aug 2024 - Summer - Play offs,2024-08-22,2024,Weibo Gaming,LNG Esports,Weibo Gaming,LNG Esports,3-2,3,2,2.71,1.5,0.356295,0.643705
LPL,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2024/results/,21 Aug 2024 - Summer - Play offs,2024-08-21,2024,Bilibili Gaming,Top Esports,Bilibili Gaming,Top Esports,3-1,3,1,1.5,2.71,0.643705,0.356295
LPL,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2024/results/,18 Aug 2024 - Summer - Play offs,2024-08-18,2024,LNG Esports,Top Esports,LNG Esports,Top Esports,0-3,0,3,2.65,1.55,0.369048,0.630952
LPL,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2024/results/,17 Aug 2024 - Summer - Play offs,2024-08-17,2024,Bilibili Gaming,Weibo Gaming,Bilibili Gaming,Weibo Gaming,3-0,3,0,1.25,4.0,0.761905,0.238095
LPL,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2024/results/,16 Aug 2024 - Summer - Play offs,2024-08-16,2024,Top Esports,Anyone's Legend,Top Esports,Anyone's Legend,3-1,3,1,1.15,5.53,0.827844,0.172156
LPL,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2024/results/,15 Aug 2024 - Summer - Play offs,2024-08-15,2024,Weibo Gaming,Ninjas in Pyjamas,Weibo Gaming,Ninjas in Pyjamas,3-1,3,1,1.57,2.4,0.604534,0.395466
LPL,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2024/results/,13 Aug 2024 - Summer - Play offs,2024-08-13,2024,Anyone's Legend,FunPlus Phoenix,Anyone's Legend,FunPlus Phoenix,3-1,3,1,1.36,3.23,0.703704,0.296296
LPL,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2024/results/,12 Aug 2024 - Summer - Play offs,2024-08-12,2024,JD Gaming,Ninjas in Pyjamas,JD Gaming,Ninjas in Pyjamas,2-3,2,3,1.22,4.57,0.789292,0.210708
LPL,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2024/results/,11 Aug 2024 - Summer - Play offs,2024-08-11,2024,FunPlus Phoenix,TT Gaming,FunPlus Phoenix,TT Gaming,3-2,3,2,1.73,2.16,0.55527,0.44473
LPL,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2024/results/,05 Aug 2024 - Summer - Stage 3,2024-08-05,2024,Oh My God,TT Gaming,Oh My God,TT Gaming,0-3,0,3,2.18,1.78,0.449495,0.550505
LPL,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2024/results/,04 Aug 2024 - Summer - Stage 3,2024-08-04,2024,Ninjas in Pyjamas,Rare Atom,Ninjas in Pyjamas,Rare Atom,3-0,3,0,1.57,2.4,0.604534,0.395466
LPL,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2024/results/,31 Jul 2024 - Summer - Stage 2,2024-07-31,2024,Top Esports,JD Gaming,Top Esports,JD Gaming,2-0,2,0,1.48,2.86,0.658986,0.341014
LPL,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2024/results/,31 Jul 2024 - Summer - Stage 2,2024-07-31,2024,FunPlus Phoenix,Bilibili Gaming,FunPlus Phoenix,Bilibili Gaming,0-2,0,2,6.15,1.14,0.156379,0.843621
LPL,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2024/results/,30 Jul 2024 - Summer - Stage 2,2024-07-30,2024,Bilibili Gaming,Anyone's Legend,Bilibili Gaming,Anyone's Legend,2-1,2,1,1.24,4.2,0.772059,0.227941
LPL,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2024/results/,29 Jul 2024 - Summer - Stage 2,2024-07-29,2024,Rare Atom,Oh My God,Rare Atom,Oh My God,0-2,0,2,1.72,2.05,0.543767,0.456233
LPL,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2024/results/,29 Jul 2024 - Summer - Stage 2,2024-07-29,2024,TT Gaming,Royal Never Give Up,TT Gaming,Royal Never Give Up,2-0,2,0,1.31,3.57,0.731557,0.268443
LPL,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2024/results/,28 Jul 2024 - Summer - Stage 2,2024-07-28,2024,Weibo Gaming,FunPlus Phoenix,Weibo Gaming,FunPlus Phoenix,2-0,2,0,1.5,2.71,0.643705,0.356295
LPL,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2024/results/,28 Jul 2024 - Summer - Stage 2,2024-07-28,2024,LNG Esports,Anyone's Legend,LNG Esports,Anyone's Legend,2-1,2,1,1.5,2.71,0.643705,0.356295
LPL,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2024/results/,27 Jul 2024 - Summer - Stage 2,2024-07-27,2024,Top Esports,FunPlus Phoenix,Top Esports,FunPlus Phoenix,2-0,2,0,1.22,4.51,0.787086,0.212914
LPL,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2024/results/,27 Jul 2024 - Summer - Stage 2,2024-07-27,2024,Ultra Prime,EDward Gaming,Ultra Prime,EDward Gaming,0-2,0,2,1.92,1.92,0.5,0.5
LPL,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2024/results/,27 Jul 2024 - Summer - Stage 2,2024-07-27,2024,LNG Esports,LGD Gaming,LNG Esports,LGD Gaming,2-1,2,1,1.12,7.1,0.863747,0.136253
LPL,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2024/results/,26 Jul 2024 - Summer - Stage 2,2024-07-26,2024,Ninjas in Pyjamas,Bilibili Gaming,Ninjas in Pyjamas,Bilibili Gaming,1-2,1,2,7.95,1.12,0.123484,0.876516
LPL,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2024/results/,26 Jul 2024 - Summer - Stage 2,2024-07-26,2024,Top Esports,Anyone's Legend,Top Esports,Anyone's Legend,2-0,2,0,1.4,3.1,0.688889,0.311111
LPL,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2024/results/,26 Jul 2024 - Summer - Stage 2,2024-07-26,2024,TT Gaming,Oh My God,TT Gaming,Oh My God,2-0,2,0,2.07,1.79,0.463731,0.536269
LPL,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2024/results/,25 Jul 2024 - Summer - Stage 2,2024-07-25,2024,Royal Never Give Up,Invictus Gaming,Royal Never Give Up,Invictus Gaming,1-2,1,2,2.71,1.5,0.356295,0.643705
LPL,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2024/results/,25 Jul 2024 - Summer - Stage 2,2024-07-25,2024,Team WE,Rare Atom,Team WE,Rare Atom,1-2,1,2,1.92,1.92,0.5,0.5
LPL,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2024/results/,24 Jul 2024 - Summer - Stage 2,2024-07-24,2024,LNG Esports,JD Gaming,LNG Esports,JD Gaming,2-1,2,1,2.17,1.75,0.446429,0.553571
LPL,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2024/results/,24 Jul 2024 - Summer - Stage 2,2024-07-24,2024,Ultra Prime,Oh My God,Ultra Prime,Oh My God,1-2,1,2,3.07,1.45,0.320796,0.679204
LPL,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2024/results/,23 Jul 2024 - Summer - Stage 2,2024-07-23,2024,Top Esports,Ninjas in Pyjamas,Top Esports,Ninjas in Pyjamas,2-0,2,0,1.14,6.15,0.843621,0.156379
LPL,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2024/results/,23 Jul 2024 - Summer - Stage 2,2024-07-23,2024,Weibo Gaming,Bilibili Gaming,Weibo Gaming,Bilibili Gaming,1-2,1,2,4.51,1.28,0.221071,0.778929
LPL,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2024/results/,22 Jul 2024 - Summer - Stage 2,2024-07-22,2024,TT Gaming,EDward Gaming,TT Gaming,EDward Gaming,1-2,1,2,1.49,2.71,0.645238,0.354762
LPL,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2024/results/,22 Jul 2024 - Summer - Stage 2,2024-07-22,2024,Royal Never Give Up,Rare Atom,Royal Never Give Up,Rare Atom,0-2,0,2,3.25,1.37,0.296537,0.703463
LPL,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2024/results/,21 Jul 2024 - Summer - Stage 2,2024-07-21,2024,LNG Esports,FunPlus Phoenix,LNG Esports,FunPlus Phoenix,0-2,0,2,1.25,4.2,0.770642,0.229358
LPL,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2024/results/,20 Jul 2024 - Summer - Stage 2,2024-07-20,2024,JD Gaming,Bilibili Gaming,JD Gaming,Bilibili Gaming,1-2,1,2,2.71,1.55,0.36385,0.63615
LPL,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2024/results/,20 Jul 2024 - Summer - Stage 2,2024-07-20,2024,LNG Esports,LGD Gaming,LNG Esports,LGD Gaming,2-1,2,1,1.12,7.1,0.863747,0.136253
LPL,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2024/results/,20 Jul 2024 - Summer - Stage 2,2024-07-20,2024,Top Esports,LGD Gaming,Top Esports,LGD Gaming,2-0,2,0,1.07,9.45,0.898289,0.101711
LPL,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2024/results/,20 Jul 2024 - Summer - Stage 2,2024-07-20,2024,Team WE,Oh My God,Team WE,Oh My God,0-2,0,2,1.5,2.86,0.655963,0.344037
LPL,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2024/results/,19 Jul 2024 - Summer - Stage 2,2024-07-19,2024,Ninjas in Pyjamas,JD Gaming,Ninjas in Pyjamas,JD Gaming,0-2,0,2,5.63,1.18,0.173275,0.826725
LPL,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2024/results/,19 Jul 2024 - Summer - Stage 2,2024-07-19,2024,LGD Gaming,FunPlus Phoenix,LGD Gaming,FunPlus Phoenix,1-2,1,2,2.45,1.62,0.398034,0.601966
LPL,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2024/results/,19 Jul 2024 - Summer - Stage 2,2024-07-19,2024,Invictus Gaming,EDward Gaming,Invictus Gaming,EDward Gaming,2-0,2,0,2.71,1.52,0.359338,0.640662
LPL,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2024/results/,18 Jul 2024 - Summer - Stage 2,2024-07-18,2024,LNG Esports,Bilibili Gaming,LNG Esports,Bilibili Gaming,2-1,2,1,3.57,1.32,0.269939,0.730061
LPL,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2024/results/,18 Jul 2024 - Summer - Stage 2,2024-07-18,2024,Weibo Gaming,Anyone's Legend,Weibo Gaming,Anyone's Legend,2-0,2,0,2.5,1.5,0.375,0.625
LPL,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2024/results/#/page/2/,18 Jul 2024 - Summer - Stage 2,2024-07-18,2024,Ultra Prime,Royal Never Give Up,Ultra Prime,Royal Never Give Up,1-2,1,2,1.1,7.95,0.878453,0.121547
LPL,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2024/results/#/page/2/,17 Jul 2024 - Summer - Stage 2,2024-07-17,2024,Weibo Gaming,Top Esports,Weibo Gaming,Top Esports,0-2,0,2,3.57,1.35,0.27439,0.72561
LPL,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2024/results/#/page/2/,16 Jul 2024 - Summer - Stage 2,2024-07-16,2024,Ninjas in Pyjamas,FunPlus Phoenix,Ninjas in Pyjamas,FunPlus Phoenix,1-2,1,2,1.72,2.17,0.557841,0.442159
LPL,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2024/results/#/page/2/,16 Jul 2024 - Summer - Stage 2,2024-07-16,2024,Rare Atom,EDward Gaming,Rare Atom,EDward Gaming,2-1,2,1,1.95,1.88,0.490862,0.509138
LPL,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2024/results/#/page/2/,15 Jul 2024 - Summer - Stage 2,2024-07-15,2024,LGD Gaming,Bilibili Gaming,LGD Gaming,Bilibili Gaming,0-2,0,2,9.45,1.07,0.101711,0.898289
LPL,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2024/results/#/page/2/,15 Jul 2024 - Summer - Stage 2,2024-07-15,2024,Oh My God,Invictus Gaming,Oh My God,Invictus Gaming,2-1,2,1,1.4,3.07,0.686801,0.313199
LPL,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2024/results/#/page/2/,14 Jul 2024 - Summer - Stage 2,2024-07-14,2024,Top Esports,LNG Esports,Top Esports,LNG Esports,0-2,0,2,1.31,3.8,0.74364,0.25636
LPL,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2024/results/#/page/2/,14 Jul 2024 - Summer - Stage 2,2024-07-14,2024,Anyone's Legend,JD Gaming,Anyone's Legend,JD Gaming,1-2,1,2,2.34,1.63,0.410579,0.589421
LPL,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2024/results/#/page/2/,13 Jul 2024 - Summer - Stage 2,2024-07-13,2024,Weibo Gaming,Ninjas in Pyjamas,Weibo Gaming,Ninjas in Pyjamas,2-0,2,0,2.05,1.85,0.474359,0.525641
LPL,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2024/results/#/page/2/,13 Jul 2024 - Summer - Stage 2,2024-07-13,2024,Team WE,Royal Never Give Up,Team WE,Royal Never Give Up,2-0,2,0,1.17,5.63,0.827941,0.172059
LPL,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2024/results/#/page/2/,13 Jul 2024 - Summer - Stage 2,2024-07-13,2024,Rare Atom,Invictus Gaming,Rare Atom,Invictus Gaming,2-0,2,0,1.63,2.34,0.589421,0.410579
LPL,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2024/results/#/page/2/,12 Jul 2024 - Summer - Stage 2,2024-07-12,2024,Top Esports,Bilibili Gaming,Top Esports,Bilibili Gaming,1-2,1,2,2.07,1.79,0.463731,0.536269
LPL,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2024/results/#/page/2/,12 Jul 2024 - Summer - Stage 2,2024-07-12,2024,Oh My God,EDward Gaming,Oh My God,EDward Gaming,2-1,2,1,2.71,1.55,0.36385,0.63615
LPL,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2024/results/#/page/2/,12 Jul 2024 - Summer - Stage 2,2024-07-12,2024,LGD Gaming,JD Gaming,LGD Gaming,JD Gaming,0-2,0,2,5.63,1.17,0.172059,0.827941
LPL,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2024/results/#/page/2/,11 Jul 2024 - Summer - Stage 2,2024-07-11,2024,Ninjas in Pyjamas,Anyone's Legend,Ninjas in Pyjamas,Anyone's Legend,0-2,0,2,2.35,1.63,0.409548,0.590452
