league,page_num,source_url,date_header,match_date,year,team1_raw,team2_raw,team1,team2,series_score,score1,score2,odd1_decimal,odd2_decimal,implied_prob1_vigfree,implied_prob2_vigfree
LPL,5,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/5/,05 Apr 2025 - Summer - Stage 3,2025-04-05,2025,Top Esports,Anyone's Legend,Top Esports,Anyone's Legend,2-1,2,1,1.55,2.35,0.602564,0.397436
LPL,5,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/5/,05 Apr 2025 - Summer - Stage 3,2025-04-05,2025,Invictus Gaming,FunPlus Phoenix,Invictus Gaming,FunPlus Phoenix,2-1,2,1,1.08,8.0,0.881057,0.118943
LPL,5,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/5/,30 Mar 2025 - Summer - Stage 2,2025-03-30,2025,FunPlus Phoenix,Ultra Prime,FunPlus Phoenix,Ultra Prime,2-1,2,1,1.75,1.98,0.530831,0.469169
LPL,5,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/5/,30 Mar 2025 - Summer - Stage 2,2025-03-30,2025,FunPlus Phoenix,LGD Gaming,FunPlus Phoenix,LGD Gaming,1-0,1,0,2.25,1.6,0.415584,0.584416
LPL,5,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/5/,29 Mar 2025 - Summer - Stage 1,2025-03-29,2025,Ninjas in Pyjamas,FunPlus Phoenix,Ninjas in Pyjamas,FunPlus Phoenix,0-1,0,1,1.23,4.0,0.764818,0.235182
LPL,5,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/5/,29 Mar 2025 - Summer - Stage 1,2025-03-29,2025,Top Esports,Oh My God,Top Esports,Oh My God,1-0,1,0,1.1,6.5,0.855263,0.144737
LPL,5,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/5/,29 Mar 2025 - Summer - Stage 1,2025-03-29,2025,Oh My God,FunPlus Phoenix,Oh My God,FunPlus Phoenix,1-0,1,0,2.19,1.8,0.451128,0.548872
LPL,5,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/5/,29 Mar 2025 - Summer - Stage 1,2025-03-29,2025,Top Esports,Ninjas in Pyjamas,Top Esports,Ninjas in Pyjamas,1-0,1,0,1.5,2.7,0.642857,0.357143
LPL,5,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/5/,29 Mar 2025 - Summer - Stage 1,2025-03-29,2025,Top Esports,FunPlus Phoenix,Top Esports,FunPlus Phoenix,1-0,1,0,1.11,6.0,0.843882,0.156118
LPL,5,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/5/,29 Mar 2025 - Summer - Stage 1,2025-03-29,2025,Oh My God,Ninjas in Pyjamas,Oh My God,Ninjas in Pyjamas,0-1,0,1,5.0,1.2,0.193548,0.806452
LPL,5,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/5/,28 Mar 2025 - Summer - Stage 1,2025-03-28,2025,Royal Never Give Up,Anyone's Legend,Royal Never Give Up,Anyone's Legend,0-1,0,1,6.0,1.2,0.166667,0.833333
LPL,5,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/5/,28 Mar 2025 - Summer - Stage 1,2025-03-28,2025,Ultra Prime,Royal Never Give Up,Ultra Prime,Royal Never Give Up,0-1,0,1,1.85,1.92,0.509284,0.490716
LPL,5,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/5/,28 Mar 2025 - Summer - Stage 1,2025-03-28,2025,TT Gaming,Anyone's Legend,TT Gaming,Anyone's Legend,0-1,0,1,3.4,1.35,0.284211,0.715789
LPL,5,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/5/,28 Mar 2025 - Summer - Stage 1,2025-03-28,2025,Ultra Prime,Anyone's Legend,Ultra Prime,Anyone's Legend,0-1,0,1,4.7,1.18,0.20068,0.79932
LPL,5,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/5/,28 Mar 2025 - Summer - Stage 1,2025-03-28,2025,TT Gaming,Royal Never Give Up,TT Gaming,Royal Never Give Up,1-0,1,0,1.44,2.75,0.656325,0.343675
LPL,5,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/5/,27 Mar 2025 - Summer - Stage 1,2025-03-27,2025,LNG Esports,Invictus Gaming,LNG Esports,Invictus Gaming,0-1,0,1,5.0,1.18,0.190939,0.809061
LPL,5,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/5/,27 Mar 2025 - Summer - Stage 1,2025-03-27,2025,LGD Gaming,JD Gaming,LGD Gaming,JD Gaming,0-1,0,1,3.96,1.25,0.239923,0.760077
LPL,5,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/5/,27 Mar 2025 - Summer - Stage 1,2025-03-27,2025,LNG Esports,LGD Gaming,LNG Esports,LGD Gaming,0-1,0,1,1.9,1.9,0.5,0.5
LPL,5,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/5/,27 Mar 2025 - Summer - Stage 1,2025-03-27,2025,JD Gaming,Invictus Gaming,JD Gaming,Invictus Gaming,0-1,0,1,2.03,1.93,0.487374,0.512626
LPL,6,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/6/,27 Mar 2025 - Summer - Stage 1,2025-03-27,2025,LNG Esports,JD Gaming,LNG Esports,JD Gaming,0-1,0,1,4.47,1.2,0.21164,0.78836
LPL,6,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/6/,26 Mar 2025 - Summer - Stage 1,2025-03-26,2025,Weibo Gaming,Team WE,Weibo Gaming,Team WE,1-0,1,0,1.2,5.5,0.820896,0.179104
LPL,6,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/6/,26 Mar 2025 - Summer - Stage 1,2025-03-26,2025,EDward Gaming,Bilibili Gaming,EDward Gaming,Bilibili Gaming,0-1,0,1,4.8,1.25,0.206612,0.793388
LPL,6,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/6/,26 Mar 2025 - Summer - Stage 1,2025-03-26,2025,Team WE,EDward Gaming,Team WE,EDward Gaming,1-0,1,0,3.2,1.38,0.30131,0.69869
LPL,6,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/6/,26 Mar 2025 - Summer - Stage 1,2025-03-26,2025,Weibo Gaming,Bilibili Gaming,Weibo Gaming,Bilibili Gaming,1-0,1,0,2.99,1.4,0.318907,0.681093
LPL,6,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/6/,26 Mar 2025 - Summer - Stage 1,2025-03-26,2025,Team WE,Bilibili Gaming,Team WE,Bilibili Gaming,0-1,0,1,6.3,1.11,0.149798,0.850202
LPL,6,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/6/,26 Mar 2025 - Summer - Stage 1,2025-03-26,2025,Weibo Gaming,EDward Gaming,Weibo Gaming,EDward Gaming,1-0,1,0,1.35,3.93,0.744318,0.255682
LPL,6,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/6/,25 Mar 2025 - Summer - Stage 1,2025-03-25,2025,Top Esports,Oh My God,Top Esports,Oh My God,1-0,1,0,1.2,5.3,0.815385,0.184615
LPL,6,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/6/,25 Mar 2025 - Summer - Stage 1,2025-03-25,2025,Ninjas in Pyjamas,FunPlus Phoenix,Ninjas in Pyjamas,FunPlus Phoenix,1-0,1,0,1.25,4.06,0.764595,0.235405
LPL,6,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/6/,25 Mar 2025 - Summer - Stage 1,2025-03-25,2025,Top Esports,Ninjas in Pyjamas,Top Esports,Ninjas in Pyjamas,1-0,1,0,1.6,2.29,0.588689,0.411311
LPL,6,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/6/,25 Mar 2025 - Summer - Stage 1,2025-03-25,2025,Oh My God,FunPlus Phoenix,Oh My God,FunPlus Phoenix,0-1,0,1,1.6,2.5,0.609756,0.390244
LPL,6,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/6/,25 Mar 2025 - Summer - Stage 1,2025-03-25,2025,Top Esports,FunPlus Phoenix,Top Esports,FunPlus Phoenix,1-0,1,0,1.15,5.5,0.827068,0.172932
LPL,6,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/6/,25 Mar 2025 - Summer - Stage 1,2025-03-25,2025,Oh My God,Ninjas in Pyjamas,Oh My God,Ninjas in Pyjamas,0-1,0,1,4.0,1.35,0.252336,0.747664
LPL,6,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/6/,24 Mar 2025 - Summer - Stage 1,2025-03-24,2025,Royal Never Give Up,Anyone's Legend,Royal Never Give Up,Anyone's Legend,1-0,1,0,5.8,1.2,0.171429,0.828571
LPL,6,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/6/,24 Mar 2025 - Summer - Stage 1,2025-03-24,2025,TT Gaming,Anyone's Legend,TT Gaming,Anyone's Legend,0-1,0,1,2.7,1.5,0.357143,0.642857
LPL,6,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/6/,24 Mar 2025 - Summer - Stage 1,2025-03-24,2025,Ultra Prime,Royal Never Give Up,Ultra Prime,Royal Never Give Up,1-0,1,0,2.41,1.57,0.394472,0.605528
LPL,6,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/6/,24 Mar 2025 - Summer - Stage 1,2025-03-24,2025,Ultra Prime,Anyone's Legend,Ultra Prime,Anyone's Legend,0-1,0,1,6.5,1.14,0.149215,0.850785
LPL,6,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/6/,24 Mar 2025 - Summer - Stage 1,2025-03-24,2025,TT Gaming,Royal Never Give Up,TT Gaming,Royal Never Give Up,1-0,1,0,1.35,3.96,0.745763,0.254237
LPL,6,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/6/,23 Mar 2025 - Summer - Stage 1,2025-03-23,2025,LGD Gaming,JD Gaming,LGD Gaming,JD Gaming,0-1,0,1,4.7,1.26,0.211409,0.788591
LPL,6,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/6/,23 Mar 2025 - Summer - Stage 1,2025-03-23,2025,LNG Esports,Invictus Gaming,LNG Esports,Invictus Gaming,0-1,0,1,3.6,1.45,0.287129,0.712871
LPL,6,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/6/,23 Mar 2025 - Summer - Stage 1,2025-03-23,2025,JD Gaming,Invictus Gaming,JD Gaming,Invictus Gaming,0-1,0,1,1.58,2.41,0.60401,0.39599
LPL,6,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/6/,23 Mar 2025 - Summer - Stage 1,2025-03-23,2025,LNG Esports,LGD Gaming,LNG Esports,LGD Gaming,0-1,0,1,1.65,2.41,0.593596,0.406404
LPL,6,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/6/,23 Mar 2025 - Summer - Stage 1,2025-03-23,2025,LNG Esports,JD Gaming,LNG Esports,JD Gaming,0-1,0,1,3.96,1.26,0.241379,0.758621
LPL,6,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/6/,22 Mar 2025 - Summer - Stage 1,2025-03-22,2025,EDward Gaming,Bilibili Gaming,EDward Gaming,Bilibili Gaming,0-1,0,1,4.81,1.22,0.202322,0.797678
LPL,6,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/6/,22 Mar 2025 - Summer - Stage 1,2025-03-22,2025,Weibo Gaming,Team WE,Weibo Gaming,Team WE,1-0,1,0,1.2,4.8,0.8,0.2
LPL,6,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/6/,22 Mar 2025 - Summer - Stage 1,2025-03-22,2025,Weibo Gaming,Bilibili Gaming,Weibo Gaming,Bilibili Gaming,0-1,0,1,2.8,1.44,0.339623,0.660377
LPL,6,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/6/,22 Mar 2025 - Summer - Stage 1,2025-03-22,2025,Team WE,EDward Gaming,Team WE,EDward Gaming,0-1,0,1,3.38,1.38,0.289916,0.710084
LPL,6,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/6/,22 Mar 2025 - Summer - Stage 1,2025-03-22,2025,Team WE,Bilibili Gaming,Team WE,Bilibili Gaming,0-1,0,1,6.3,1.13,0.152086,0.847914
LPL,6,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/6/,22 Mar 2025 - Summer - Stage 1,2025-03-22,2025,Weibo Gaming,EDward Gaming,Weibo Gaming,EDward Gaming,1-0,1,0,1.41,3.2,0.694143,0.305857
LPL,6,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/6/,01 Mar 2025 - Spring - Play Offs,2025-03-01,2025,Anyone's Legend,Top Esports,Anyone's Legend,Top Esports,1-3,1,3,2.2,1.73,0.440204,0.559796
LPL,6,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/6/,27 Feb 2025 - Spring - Play Offs,2025-02-27,2025,JD Gaming,Top Esports,JD Gaming,Top Esports,1-3,1,3,2.25,1.64,0.421594,0.578406
LPL,6,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/6/,26 Feb 2025 - Spring - Play Offs,2025-02-26,2025,Bilibili Gaming,Top Esports,Bilibili Gaming,Top Esports,1-3,1,3,1.4,3.23,0.697624,0.302376
LPL,6,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/6/,25 Feb 2025 - Spring - Play Offs,2025-02-25,2025,JD Gaming,Anyone's Legend,JD Gaming,Anyone's Legend,2-3,2,3,1.76,2.15,0.549872,0.450128
LPL,6,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/6/,24 Feb 2025 - Spring - Play Offs,2025-02-24,2025,Ninjas in Pyjamas,Top Esports,Ninjas in Pyjamas,Top Esports,1-3,1,3,2.8,1.45,0.341176,0.658824
LPL,6,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/6/,24 Feb 2025 - Spring - Play Offs,2025-02-24,2025,TT Gaming,Bilibili Gaming,TT Gaming,Bilibili Gaming,1-3,1,3,5.99,1.15,0.161064,0.838936
LPL,6,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/6/,23 Feb 2025 - Spring - Play Offs,2025-02-23,2025,Top Esports,Invictus Gaming,Top Esports,Invictus Gaming,3-1,3,1,1.55,2.36,0.603581,0.396419
LPL,6,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/6/,23 Feb 2025 - Spring - Play Offs,2025-02-23,2025,Bilibili Gaming,Weibo Gaming,Bilibili Gaming,Weibo Gaming,3-1,3,1,1.28,3.72,0.744,0.256
LPL,6,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/6/,22 Feb 2025 - Spring - Play Offs,2025-02-22,2025,Ninjas in Pyjamas,Anyone's Legend,Ninjas in Pyjamas,Anyone's Legend,2-3,2,3,2.36,1.65,0.411471,0.588529
LPL,6,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/6/,22 Feb 2025 - Spring - Play Offs,2025-02-22,2025,TT Gaming,JD Gaming,TT Gaming,JD Gaming,1-3,1,3,2.6,1.48,0.362745,0.637255
LPL,6,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/6/,16 Feb 2025 - Spring Season,2025-02-16,2025,Top Esports,LGD Gaming,Top Esports,LGD Gaming,3-0,3,0,1.06,8.5,0.889121,0.110879
LPL,6,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/6/,15 Feb 2025 - Spring Season,2025-02-15,2025,Invictus Gaming,FunPlus Phoenix,Invictus Gaming,FunPlus Phoenix,3-0,3,0,1.13,7.0,0.861009,0.138991
LPL,6,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/6/,14 Feb 2025 - Spring Season,2025-02-14,2025,TT Gaming,Bilibili Gaming,TT Gaming,Bilibili Gaming,3-2,3,2,8.5,1.06,0.110879,0.889121
LPL,6,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/6/,13 Feb 2025 - Spring Season,2025-02-13,2025,Royal Never Give Up,Ninjas in Pyjamas,Royal Never Give Up,Ninjas in Pyjamas,0-3,0,3,5.5,1.14,0.171687,0.828313
LPL,6,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/6/,12 Feb 2025 - Spring Season,2025-02-12,2025,Ultra Prime,Oh My God,Ultra Prime,Oh My God,2-3,2,3,2.83,1.5,0.34642,0.65358
LPL,6,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/6/,11 Feb 2025 - Spring Season,2025-02-11,2025,LNG Esports,EDward Gaming,LNG Esports,EDward Gaming,0-3,0,3,1.41,2.75,0.661058,0.338942
LPL,6,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/6/,10 Feb 2025 - Spring Season,2025-02-10,2025,Team WE,Anyone's Legend,Team WE,Anyone's Legend,1-3,1,3,15.0,1.02,0.06367,0.93633
LPL,6,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/6/,09 Feb 2025 - Spring Season,2025-02-09,2025,Weibo Gaming,JD Gaming,Weibo Gaming,JD Gaming,2-3,2,3,2.03,1.79,0.468586,0.531414
LPL,7,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/7/,08 Feb 2025 - Spring Season,2025-02-08,2025,Ninjas in Pyjamas,FunPlus Phoenix,Ninjas in Pyjamas,FunPlus Phoenix,3-0,3,0,1.13,6.3,0.847914,0.152086
LPL,7,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/7/,25 Jan 2025 - Spring Season,2025-01-25,2025,Royal Never Give Up,Invictus Gaming,Royal Never Give Up,Invictus Gaming,1-3,1,3,5.5,1.17,0.175412,0.824588
LPL,7,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/7/,24 Jan 2025 - Spring Season,2025-01-24,2025,LNG Esports,Bilibili Gaming,LNG Esports,Bilibili Gaming,0-3,0,3,8.5,1.05,0.109948,0.890052
LPL,7,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/7/,24 Jan 2025 - Spring Season,2025-01-24,2025,Top Esports,Anyone's Legend,Top Esports,Anyone's Legend,1-3,1,3,1.57,2.36,0.600509,0.399491
LPL,7,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/7/,23 Jan 2025 - Spring Season,2025-01-23,2025,Oh My God,JD Gaming,Oh My God,JD Gaming,2-3,2,3,10.5,1.03,0.089332,0.910668
LPL,7,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/7/,21 Jan 2025 - Spring Season,2025-01-21,2025,TT Gaming,EDward Gaming,TT Gaming,EDward Gaming,3-1,3,1,1.5,2.75,0.647059,0.352941
LPL,7,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/7/,20 Jan 2025 - Spring Season,2025-01-20,2025,Ultra Prime,JD Gaming,Ultra Prime,JD Gaming,0-3,0,3,12.0,1.02,0.078341,0.921659
LPL,7,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/7/,18 Jan 2025 - Spring Season,2025-01-18,2025,Top Esports,Team WE,Top Esports,Team WE,3-0,3,0,1.02,11.0,0.915141,0.084859
LPL,7,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/7/,17 Jan 2025 - Spring Season,2025-01-17,2025,EDward Gaming,Bilibili Gaming,EDward Gaming,Bilibili Gaming,0-3,0,3,10.5,1.03,0.089332,0.910668
LPL,7,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/7/,16 Jan 2025 - Spring Season,2025-01-16,2025,LGD Gaming,Anyone's Legend,LGD Gaming,Anyone's Legend,0-3,0,3,12.0,1.02,0.078341,0.921659
LPL,7,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/7/,15 Jan 2025 - Spring Season,2025-01-15,2025,Weibo Gaming,Ultra Prime,Weibo Gaming,Ultra Prime,3-1,3,1,1.02,12.0,0.921659,0.078341
LPL,7,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/7/,14 Jan 2025 - Spring Season,2025-01-14,2025,Royal Never Give Up,FunPlus Phoenix,Royal Never Give Up,FunPlus Phoenix,3-1,3,1,2.05,1.73,0.457672,0.542328
LPL,7,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/7/,13 Jan 2025 - Spring Season,2025-01-13,2025,TT Gaming,LNG Esports,TT Gaming,LNG Esports,3-1,3,1,2.25,1.87,0.453883,0.546117
LPL,7,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/7/,12 Jan 2025 - Spring Season,2025-01-12,2025,Weibo Gaming,Oh My God,Weibo Gaming,Oh My God,3-0,3,0,1.11,7.0,0.863132,0.136868
