league,page_num,source_url,date_header,match_date,year,team1_raw,team2_raw,team1,team2,series_score,score1,score2,odd1_decimal,odd2_decimal,implied_prob1_vigfree,implied_prob2_vigfree
LPL,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl/results/#/page/3/,23 Jan 2026 - Spring Season,2026-01-23,2026,Oh My God,LGD Gaming,Oh My God,LGD Gaming,2-1,2,1,2.7,1.5,0.357143,0.642857
LPL,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl/results/#/page/3/,22 Jan 2026 - Spring Season,2026-01-22,2026,TT Gaming,EDward Gaming,TT Gaming,EDward Gaming,0-2,0,2,4.0,1.28,0.242424,0.757576
LPL,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl/results/#/page/3/,22 Jan 2026 - Spring Season,2026-01-22,2026,Oh My God,Ultra Prime,Oh My God,Ultra Prime,0-2,0,2,1.64,2.8,0.630631,0.369369
LPL,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl/results/#/page/3/,21 Jan 2026 - Spring Season,2026-01-21,2026,Invictus Gaming,Top Esports,Invictus Gaming,Top Esports,2-1,2,1,1.55,2.6,0.626506,0.373494
LPL,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl/results/#/page/3/,21 Jan 2026 - Spring Season,2026-01-21,2026,LNG Esports,LGD Gaming,LNG Esports,LGD Gaming,2-1,2,1,1.48,2.9,0.6621,0.3379
LPL,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl/results/#/page/3/,20 Jan 2026 - Spring Season,2026-01-20,2026,Invictus Gaming,Bilibili Gaming,Invictus Gaming,Bilibili Gaming,0-2,0,2,3.8,1.3,0.254902,0.745098
LPL,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl/results/#/page/3/,20 Jan 2026 - Spring Season,2026-01-20,2026,Weibo Gaming,Anyone's Legend,Weibo Gaming,Anyone's Legend,0-2,0,2,3.2,1.41,0.305857,0.694143
LPL,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl/results/#/page/3/,19 Jan 2026 - Spring Season,2026-01-19,2026,EDward Gaming,Ninjas in Pyjamas,EDward Gaming,Ninjas in Pyjamas,1-2,1,2,1.48,2.76,0.650943,0.349057
LPL,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl/results/#/page/3/,19 Jan 2026 - Spring Season,2026-01-19,2026,Weibo Gaming,Top Esports,Weibo Gaming,Top Esports,1-2,1,2,1.3,4.4,0.77193,0.22807
LPL,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl/results/#/page/3/,18 Jan 2026 - Spring Season,2026-01-18,2026,JD Gaming,Anyone's Legend,JD Gaming,Anyone's Legend,2-1,2,1,2.94,1.45,0.330296,0.669704
LPL,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl/results/#/page/3/,18 Jan 2026 - Spring Season,2026-01-18,2026,Top Esports,Bilibili Gaming,Top Esports,Bilibili Gaming,0-2,0,2,5.5,1.17,0.175412,0.824588
LPL,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl/results/#/page/3/,17 Jan 2026 - Spring Season,2026-01-17,2026,JD Gaming,Invictus Gaming,JD Gaming,Invictus Gaming,1-2,1,2,1.6,2.38,0.59799,0.40201
LPL,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl/results/#/page/3/,17 Jan 2026 - Spring Season,2026-01-17,2026,Anyone's Legend,Bilibili Gaming,Anyone's Legend,Bilibili Gaming,1-2,1,2,1.74,2.22,0.560606,0.439394
LPL,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl/results/#/page/3/,16 Jan 2026 - Spring Season,2026-01-16,2026,EDward Gaming,Team WE,EDward Gaming,Team WE,0-2,0,2,1.43,3.1,0.684327,0.315673
LPL,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl/results/#/page/3/,16 Jan 2026 - Spring Season,2026-01-16,2026,Oh My God,LNG Esports,Oh My God,LNG Esports,0-2,0,2,2.5,1.55,0.382716,0.617284
LPL,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl/results/#/page/3/,15 Jan 2026 - Spring Season,2026-01-15,2026,Weibo Gaming,Bilibili Gaming,Weibo Gaming,Bilibili Gaming,1-2,1,2,3.2,1.4,0.304348,0.695652
LPL,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl/results/#/page/3/,15 Jan 2026 - Spring Season,2026-01-15,2026,Invictus Gaming,Anyone's Legend,Invictus Gaming,Anyone's Legend,0-2,0,2,3.2,1.4,0.304348,0.695652
LPL,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl/results/#/page/3/,14 Jan 2026 - Spring Season,2026-01-14,2026,JD Gaming,Top Esports,JD Gaming,Top Esports,2-0,2,0,1.6,2.42,0.60199,0.39801
LPL,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl/results/#/page/3/,14 Jan 2026 - Spring Season,2026-01-14,2026,Weibo Gaming,Invictus Gaming,Weibo Gaming,Invictus Gaming,2-1,2,1,2.19,1.72,0.439898,0.560102
