league,page_num,source_url,date_header,match_date,year,team1_raw,team2_raw,team1,team2,series_score,score1,score2,odd1_decimal,odd2_decimal,implied_prob1_vigfree,implied_prob2_vigfree
LEC,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/#/page/3/,26 Jan 2025 - Winter - Stage 1,2025-01-26,2025,Karmine Corp,Rogue,Karmine Corp,Rogue,1-0,1,0,1.33,3.47,0.722917,0.277083
LEC,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/#/page/3/,26 Jan 2025 - Winter - Stage 1,2025-01-26,2025,Fnatic,G2 Esports,Fnatic,G2 Esports,1-0,1,0,2.07,1.79,0.463731,0.536269
LEC,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/#/page/3/,26 Jan 2025 - Winter - Stage 1,2025-01-26,2025,SK Gaming,Vitality,SK Gaming,Vitality,0-1,0,1,1.98,1.87,0.485714,0.514286
LEC,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/#/page/3/,26 Jan 2025 - Winter - Stage 1,2025-01-26,2025,GIANTX,Heretics,GiantX,Heretics,1-0,1,0,1.5,2.71,0.643705,0.356295
LEC,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/#/page/3/,25 Jan 2025 - Winter - Stage 1,2025-01-25,2025,Karmine Corp,SK Gaming,Karmine Corp,SK Gaming,1-0,1,0,1.28,3.3,0.720524,0.279476
LEC,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/#/page/3/,25 Jan 2025 - Winter - Stage 1,2025-01-25,2025,Vitality,G2 Esports,Vitality,G2 Esports,0-1,0,1,3.1,1.32,0.298643,0.701357
LEC,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/#/page/3/,25 Jan 2025 - Winter - Stage 1,2025-01-25,2025,GIANTX,Movistar KOI,GiantX,Movistar KOI,0-1,0,1,2.07,1.79,0.463731,0.536269
LEC,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/#/page/3/,25 Jan 2025 - Winter - Stage 1,2025-01-25,2025,Rogue,Fnatic,Rogue,Fnatic,0-1,0,1,3.38,1.32,0.280851,0.719149
LEC,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/#/page/3/,20 Jan 2025 - Winter - Stage 1,2025-01-20,2025,GIANTX,Karmine Corp,GiantX,Karmine Corp,1-0,1,0,2.45,1.58,0.39206,0.60794
LEC,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/#/page/3/,20 Jan 2025 - Winter - Stage 1,2025-01-20,2025,G2 Esports,SK Gaming,G2 Esports,SK Gaming,1-0,1,0,1.28,3.89,0.752418,0.247582
LEC,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/#/page/3/,20 Jan 2025 - Winter - Stage 1,2025-01-20,2025,Movistar KOI,Vitality,Movistar KOI,Vitality,1-0,1,0,1.49,2.71,0.645238,0.354762
LEC,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/#/page/3/,20 Jan 2025 - Winter - Stage 1,2025-01-20,2025,Heretics,Fnatic,Heretics,Fnatic,0-1,0,1,3.3,1.35,0.290323,0.709677
LEC,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/#/page/3/,19 Jan 2025 - Winter - Stage 1,2025-01-19,2025,Fnatic,Vitality,Fnatic,Vitality,1-0,1,0,1.4,3.07,0.686801,0.313199
LEC,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/#/page/3/,19 Jan 2025 - Winter - Stage 1,2025-01-19,2025,G2 Esports,Shifters,G2 Esports,Shifters,0-1,0,1,1.45,2.9,0.666667,0.333333
LEC,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/#/page/3/,19 Jan 2025 - Winter - Stage 1,2025-01-19,2025,Movistar KOI,Karmine Corp,Movistar KOI,Karmine Corp,0-1,0,1,1.92,1.92,0.5,0.5
LEC,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/#/page/3/,19 Jan 2025 - Winter - Stage 1,2025-01-19,2025,Rogue,GIANTX,Rogue,GiantX,0-1,0,1,2.86,1.5,0.344037,0.655963
LEC,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/#/page/3/,19 Jan 2025 - Winter - Stage 1,2025-01-19,2025,Heretics,SK Gaming,Heretics,SK Gaming,1-0,1,0,2.34,1.63,0.410579,0.589421
LEC,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/#/page/3/,18 Jan 2025 - Winter - Stage 1,2025-01-18,2025,Karmine Corp,G2 Esports,Karmine Corp,G2 Esports,1-0,1,0,2.56,1.54,0.37561,0.62439
LEC,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/#/page/3/,18 Jan 2025 - Winter - Stage 1,2025-01-18,2025,Movistar KOI,Fnatic,Movistar KOI,Fnatic,1-0,1,0,2.2,1.58,0.417989,0.582011
LEC,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/#/page/3/,18 Jan 2025 - Winter - Stage 1,2025-01-18,2025,GIANTX,SK Gaming,GiantX,SK Gaming,1-0,1,0,1.67,2.27,0.576142,0.423858
