type,quantity,market_ticker,side,entry_price_cents,exit_price_cents,open_fees_cents,close_fees_cents,realized_pnl_without_fees_cents,realized_pnl_with_fees_cents,close_timestamp,open_timestamp
trade,2,KXLOLGAME-26FEB20TLDSG-TL,yes,77,100,0,0,46,46,2026-02-20T19:02:56-05:00,2026-02-20T16:34:18-05:00
trade,2,KXLOLGAME-26FEB20TLDSG-TL,yes,77,100,0,0,46,46,2026-02-20T19:02:56-05:00,2026-02-20T16:35:30-05:00
trade,2,KXLOLGAME-26FEB20TLDSG-TL,yes,81,100,0,0,38,38,2026-02-20T19:02:56-05:00,2026-02-20T16:39:15-05:00
trade,8,KXLOLGAME-26FEB20TLDSG-TL,yes,80,100,0,0,160,160,2026-02-20T19:02:56-05:00,2026-02-20T16:40:02-05:00
trade,8,KXLOLGAME-26FEB20TLDSG-TL,yes,80,100,0,0,160,160,2026-02-20T19:02:56-05:00,2026-02-20T16:40:02-05:00
trade,1,KXLOLGAME-26FEB20TLDSG-TL,yes,79,100,0,0,21,21,2026-02-20T19:02:56-05:00,2026-02-20T16:41:07-05:00
trade,6,KXLOLGAME-26FEB20TLDSG-TL,yes,79,100,0,0,126,126,2026-02-20T19:02:56-05:00,2026-02-20T16:41:07-05:00
trade,1,KXLOLGAME-26FEB20TLDSG-TL,yes,78,100,0,0,22,22,2026-02-20T19:02:56-05:00,2026-02-20T16:41:30-05:00
trade,2,KXLOLGAME-26FEB20TLDSG-TL,yes,82,100,0,0,36,36,2026-02-20T19:02:56-05:00,2026-02-20T16:42:52-05:00
trade,4,KXLOLGAME-26FEB20TLDSG-TL,yes,77,100,0,0,92,92,2026-02-20T19:02:56-05:00,2026-02-20T16:45:16-05:00
trade,5,KXLOLGAME-26FEB20TLDSG-TL,yes,76,100,0,0,120,120,2026-02-20T19:02:56-05:00,2026-02-20T16:45:16-05:00
trade,3,KXLOLGAME-26FEB20TLDSG-TL,yes,76,100,0,0,72,72,2026-02-20T19:02:56-05:00,2026-02-20T16:45:16-05:00
trade,4,KXLOLGAME-26FEB20TLDSG-TL,yes,76,100,0,0,96,96,2026-02-20T19:02:56-05:00,2026-02-20T16:45:16-05:00
trade,50,KXLOLGAME-26FEB20TLDSG-TL,yes,80,100,0,0,1000,1000,2026-02-20T19:02:56-05:00,2026-02-20T16:53:45-05:00
trade,84,KXLOLGAME-26FEB20TLDSG-TL,yes,83,100,0,0,1428,1428,2026-02-20T19:02:56-05:00,2026-02-20T17:01:15-05:00
trade,9,KXLOLGAME-26FEB20TLDSG-TL,yes,84,100,0,0,144,144,2026-02-20T19:02:56-05:00,2026-02-20T17:04:19-05:00
trade,41,KXLOLGAME-26FEB20TLDSG-TL,yes,84,100,0,0,656,656,2026-02-20T19:02:56-05:00,2026-02-20T17:04:26-05:00
trade,50,KXLOLGAME-26FEB20TLDSG-TL,yes,84,100,0,0,800,800,2026-02-20T19:02:56-05:00,2026-02-20T17:04:47-05:00
trade,50,KXLOLGAME-26FEB20TLDSG-TL,yes,83,100,0,0,850,850,2026-02-20T19:02:56-05:00,2026-02-20T17:09:34-05:00
trade,50,KXLOLGAME-26FEB20TLDSG-TL,yes,82,100,0,0,900,900,2026-02-20T19:02:56-05:00,2026-02-20T17:09:49-05:00
trade,12,KXLOLGAME-26FEB20TLDSG-TL,yes,83,100,0,0,204,204,2026-02-20T19:02:56-05:00,2026-02-20T17:10:59-05:00
trade,23,KXLOLGAME-26FEB20TLDSG-TL,yes,83,100,0,0,391,391,2026-02-20T19:02:56-05:00,2026-02-20T17:11:25-05:00
trade,50,KXLOLGAME-26FEB20TLDSG-TL,yes,84,100,0,0,800,800,2026-02-20T19:02:56-05:00,2026-02-20T17:11:46-05:00
trade,50,KXLOLGAME-26FEB20TLDSG-TL,yes,84,100,0,0,800,800,2026-02-20T19:02:56-05:00,2026-02-20T17:12:26-05:00
trade,10,KXLOLGAME-26FEB20TLDSG-TL,yes,83,100,0,0,170,170,2026-02-20T19:02:56-05:00,2026-02-20T17:13:09-05:00
trade,5,KXLOLGAME-26FEB20TLDSG-TL,yes,83,100,0,0,85,85,2026-02-20T19:02:56-05:00,2026-02-20T17:13:09-05:00
trade,1,KXLOLGAME-26FEB20TLDSG-TL,yes,83,100,0,0,17,17,2026-02-20T19:02:56-05:00,2026-02-20T17:13:09-05:00
trade,50,KXLOLGAME-26FEB20TLDSG-TL,yes,92,100,0,0,400,400,2026-02-20T19:02:56-05:00,2026-02-20T17:23:28-05:00
trade,45,KXLOLGAME-26FEB20TLDSG-TL,yes,96,100,0,0,180,180,2026-02-20T19:02:56-05:00,2026-02-20T17:28:52-05:00
trade,5,KXLOLGAME-26FEB20TLDSG-TL,yes,96,100,0,0,20,20,2026-02-20T19:02:56-05:00,2026-02-20T17:30:10-05:00
trade,50,KXLOLGAME-26FEB20TLDSG-TL,yes,97,100,0,0,150,150,2026-02-20T19:02:56-05:00,2026-02-20T17:30:42-05:00
trade,50,KXLOLGAME-26FEB20TLDSG-TL,yes,96,100,0,0,200,200,2026-02-20T19:02:56-05:00,2026-02-20T17:31:32-05:00
trade,1,KXLOLGAME-26FEB20TLDSG-TL,yes,94,100,0,0,6,6,2026-02-20T19:02:56-05:00,2026-02-20T17:38:31-05:00
trade,50,KXLOLGAME-26FEB20TLDSG-TL,yes,93,100,0,0,350,350,2026-02-20T19:02:56-05:00,2026-02-20T17:41:54-05:00
trade,40,KXLOLGAME-26FEB20TLDSG-TL,yes,92,100,0,0,320,320,2026-02-20T19:02:56-05:00,2026-02-20T17:42:15-05:00
trade,44,KXLOLGAME-26FEB20TLDSG-TL,yes,97,100,0,0,132,132,2026-02-20T19:02:56-05:00,2026-02-20T17:52:00-05:00
trade,6,KXLOLGAME-26FEB20TLDSG-TL,yes,97,100,0,0,18,18,2026-02-20T19:02:56-05:00,2026-02-20T17:52:44-05:00
trade,10,KXLOLGAME-26FEB20TLDSG-TL,yes,92,100,0,0,80,80,2026-02-20T19:02:56-05:00,2026-02-20T18:00:48-05:00
trade,13,KXLOLMAP-26FEB21FOXGEN-1-GEN,yes,78,82,0,14,52,38,2026-02-21T03:35:52-05:00,2026-02-21T03:16:29-05:00
trade,36,KXLOLMAP-26FEB21FOXGEN-1-GEN,yes,78,82,0,37,144,107,2026-02-21T03:35:52-05:00,2026-02-21T03:16:29-05:00
trade,1,KXLOLMAP-26FEB21FOXGEN-1-GEN,yes,78,82,0,1,4,3,2026-02-21T03:35:52-05:00,2026-02-21T03:16:29-05:00
trade,17,KXLOLMAP-26FEB21FOXGEN-1-GEN,yes,78,95,0,6,289,283,2026-02-21T03:43:05-05:00,2026-02-21T03:16:29-05:00
trade,33,KXLOLMAP-26FEB21FOXGEN-1-GEN,yes,78,95,0,11,561,550,2026-02-21T03:43:05-05:00,2026-02-21T03:16:29-05:00
trade,50,KXLOLMAP-26FEB21FOXGEN-1-FOX,yes,16,0,0,0,-800,-800,2026-02-21T03:47:56-05:00,2026-02-21T03:27:27-05:00
trade,31,KXLOLMAP-26FEB21FOXGEN-1-FOX,yes,16,0,0,0,-496,-496,2026-02-21T03:47:56-05:00,2026-02-21T03:27:27-05:00
trade,19,KXLOLMAP-26FEB21FOXGEN-1-FOX,yes,16,0,0,0,-304,-304,2026-02-21T03:47:56-05:00,2026-02-21T03:27:45-05:00
trade,50,KXLOLMAP-26FEB21FOXGEN-1-FOX,yes,16,0,0,0,-800,-800,2026-02-21T03:47:56-05:00,2026-02-21T03:27:45-05:00
trade,50,KXLOLMAP-26FEB21FOXGEN-1-FOX,yes,16,0,0,0,-800,-800,2026-02-21T03:47:56-05:00,2026-02-21T03:27:45-05:00
trade,31,KXLOLMAP-26FEB21FOXGEN-1-FOX,yes,16,0,0,0,-496,-496,2026-02-21T03:47:56-05:00,2026-02-21T03:27:45-05:00
trade,35,KXLOLMAP-26FEB21FOXGEN-1-GEN,yes,79,100,0,0,735,735,2026-02-21T03:47:56-05:00,2026-02-21T03:21:02-05:00
trade,15,KXLOLMAP-26FEB21FOXGEN-1-GEN,yes,79,100,0,0,315,315,2026-02-21T03:47:56-05:00,2026-02-21T03:21:06-05:00
trade,24,KXLOLMAP-26FEB21FOXGEN-1-GEN,yes,84,100,23,0,384,361,2026-02-21T03:47:56-05:00,2026-02-21T03:36:21-05:00
trade,26,KXLOLMAP-26FEB21FOXGEN-1-GEN,yes,84,100,25,0,416,391,2026-02-21T03:47:56-05:00,2026-02-21T03:36:21-05:00
trade,24,KXLOLMAP-26FEB21FOXGEN-1-GEN,yes,84,100,23,0,384,361,2026-02-21T03:47:56-05:00,2026-02-21T03:36:21-05:00
trade,11,KXLOLMAP-26FEB21FOXGEN-1-GEN,yes,84,100,10,0,176,166,2026-02-21T03:47:56-05:00,2026-02-21T03:36:21-05:00
trade,3,KXLOLMAP-26FEB21FOXGEN-1-GEN,yes,85,100,3,0,45,42,2026-02-21T03:47:56-05:00,2026-02-21T03:36:21-05:00
trade,12,KXLOLMAP-26FEB21FOXGEN-1-GEN,yes,85,100,11,0,180,169,2026-02-21T03:47:56-05:00,2026-02-21T03:36:21-05:00
trade,27,KXLOLMAP-26FEB21FOXGEN-1-GEN,yes,84,100,26,0,432,406,2026-02-21T03:47:56-05:00,2026-02-21T03:36:21-05:00
trade,10,KXLOLMAP-26FEB21FOXGEN-1-GEN,yes,84,100,9,0,160,151,2026-02-21T03:47:56-05:00,2026-02-21T03:36:21-05:00
trade,13,KXLOLMAP-26FEB21FOXGEN-1-GEN,yes,85,100,12,0,195,183,2026-02-21T03:47:56-05:00,2026-02-21T03:36:21-05:00
trade,50,KXLOLMAP-26FEB21FOXGEN-1-GEN,yes,85,100,45,0,750,705,2026-02-21T03:47:56-05:00,2026-02-21T03:36:24-05:00
trade,50,KXLOLMAP-26FEB21FOXGEN-1-GEN,yes,85,100,45,0,750,705,2026-02-21T03:47:56-05:00,2026-02-21T03:36:25-05:00
trade,50,KXLOLMAP-26FEB21FOXGEN-1-GEN,yes,82,100,52,0,900,848,2026-02-21T03:47:56-05:00,2026-02-21T03:36:27-05:00
trade,39,KXLOLMAP-26FEB21FOXGEN-1-GEN,yes,82,100,41,0,702,661,2026-02-21T03:47:56-05:00,2026-02-21T03:36:28-05:00
trade,11,KXLOLMAP-26FEB21FOXGEN-1-GEN,yes,82,100,11,0,198,187,2026-02-21T03:47:56-05:00,2026-02-21T03:36:28-05:00
trade,11,KXLOLMAP-26FEB21FOXGEN-1-GEN,yes,82,100,12,0,198,186,2026-02-21T03:47:56-05:00,2026-02-21T03:36:28-05:00
trade,39,KXLOLMAP-26FEB21FOXGEN-1-GEN,yes,84,100,37,0,624,587,2026-02-21T03:47:56-05:00,2026-02-21T03:36:28-05:00
trade,50,KXLOLMAP-26FEB21FOXGEN-1-GEN,yes,83,100,50,0,850,800,2026-02-21T03:47:56-05:00,2026-02-21T03:36:31-05:00
trade,50,KXLOLMAP-26FEB21FOXGEN-1-GEN,yes,83,100,50,0,850,800,2026-02-21T03:47:56-05:00,2026-02-21T03:36:31-05:00
trade,50,KXLOLMAP-26FEB21FOXGEN-1-GEN,yes,83,100,50,0,850,800,2026-02-21T03:47:56-05:00,2026-02-21T03:36:32-05:00
trade,50,KXLOLMAP-26FEB21FOXGEN-1-GEN,yes,83,100,50,0,850,800,2026-02-21T03:47:56-05:00,2026-02-21T03:36:32-05:00
trade,50,KXLOLMAP-26FEB21FOXGEN-1-GEN,yes,83,100,50,0,850,800,2026-02-21T03:47:56-05:00,2026-02-21T03:36:32-05:00
trade,50,KXLOLMAP-26FEB21FOXGEN-1-GEN,yes,83,100,50,0,850,800,2026-02-21T03:47:56-05:00,2026-02-21T03:36:33-05:00
trade,50,KXLOLMAP-26FEB21FOXGEN-1-GEN,yes,83,100,50,0,850,800,2026-02-21T03:47:56-05:00,2026-02-21T03:36:40-05:00
trade,50,KXLOLMAP-26FEB21FOXGEN-1-GEN,yes,83,100,50,0,850,800,2026-02-21T03:47:56-05:00,2026-02-21T03:36:40-05:00
trade,50,KXLOLMAP-26FEB21FOXGEN-1-GEN,yes,83,100,50,0,850,800,2026-02-21T03:47:56-05:00,2026-02-21T03:36:41-05:00
trade,43,KXLOLMAP-26FEB21FOXGEN-2-GEN,yes,81,100,0,0,817,817,2026-02-21T04:47:56-05:00,2026-02-21T04:07:34-05:00
trade,7,KXLOLMAP-26FEB21FOXGEN-2-GEN,yes,81,100,0,0,133,133,2026-02-21T04:47:56-05:00,2026-02-21T04:07:41-05:00
trade,19,KXLOLMAP-26FEB21FOXGEN-2-GEN,yes,80,100,0,0,380,380,2026-02-21T04:47:56-05:00,2026-02-21T04:07:45-05:00
trade,31,KXLOLMAP-26FEB21FOXGEN-2-GEN,yes,80,100,0,0,620,620,2026-02-21T04:47:56-05:00,2026-02-21T04:07:47-05:00
trade,50,KXLOLMAP-26FEB21FOXGEN-2-GEN,yes,80,100,0,0,1000,1000,2026-02-21T04:47:56-05:00,2026-02-21T04:09:31-05:00
trade,35,KXLOLMAP-26FEB21FOXGEN-2-GEN,yes,76,100,0,0,840,840,2026-02-21T04:47:56-05:00,2026-02-21T04:10:27-05:00
trade,7,KXLOLMAP-26FEB21FOXGEN-2-GEN,yes,77,100,0,0,161,161,2026-02-21T04:47:56-05:00,2026-02-21T04:10:43-05:00
trade,50,KXLOLMAP-26FEB21FOXGEN-2-GEN,yes,78,100,0,0,1100,1100,2026-02-21T04:47:56-05:00,2026-02-21T04:11:48-05:00
trade,43,KXLOLMAP-26FEB21FOXGEN-2-GEN,yes,77,100,0,0,989,989,2026-02-21T04:47:56-05:00,2026-02-21T04:11:56-05:00
trade,15,KXLOLMAP-26FEB21FOXGEN-2-GEN,yes,76,100,0,0,360,360,2026-02-21T04:47:56-05:00,2026-02-21T04:12:01-05:00
trade,50,KXLOLMAP-26FEB21FOXGEN-2-GEN,yes,84,100,0,0,800,800,2026-02-21T04:47:56-05:00,2026-02-21T04:17:05-05:00
trade,24,KXLOLMAP-26FEB21FOXGEN-2-GEN,yes,84,100,0,0,384,384,2026-02-21T04:47:56-05:00,2026-02-21T04:18:22-05:00
trade,18,KXLOLMAP-26FEB21FOXGEN-2-GEN,yes,84,100,0,0,288,288,2026-02-21T04:47:56-05:00,2026-02-21T04:18:22-05:00
trade,8,KXLOLMAP-26FEB21FOXGEN-2-GEN,yes,84,100,0,0,128,128,2026-02-21T04:47:56-05:00,2026-02-21T04:18:22-05:00
trade,12,KXLOLMAP-26FEB21FOXGEN-2-GEN,yes,81,100,0,0,228,228,2026-02-21T04:47:56-05:00,2026-02-21T04:18:29-05:00
trade,38,KXLOLMAP-26FEB21FOXGEN-2-GEN,yes,81,100,0,0,722,722,2026-02-21T04:47:56-05:00,2026-02-21T04:18:31-05:00
trade,50,KXLOLMAP-26FEB21FOXGEN-2-GEN,yes,79,100,0,0,1050,1050,2026-02-21T04:47:56-05:00,2026-02-21T04:19:34-05:00
trade,50,KXLOLMAP-26FEB21FOXGEN-2-GEN,yes,76,100,0,0,1200,1200,2026-02-21T04:47:56-05:00,2026-02-21T04:19:34-05:00
trade,50,KXLOLMAP-26FEB21FOXGEN-2-GEN,yes,81,100,0,0,950,950,2026-02-21T04:47:56-05:00,2026-02-21T04:22:44-05:00
trade,50,KXLOLMAP-26FEB21FOXGEN-2-GEN,yes,81,100,0,0,950,950,2026-02-21T04:47:56-05:00,2026-02-21T04:25:19-05:00
trade,50,KXLOLMAP-26FEB21FOXGEN-2-GEN,yes,91,100,0,0,450,450,2026-02-21T04:47:56-05:00,2026-02-21T04:27:49-05:00
trade,35,KXLOLMAP-26FEB21FOXGEN-2-GEN,yes,90,100,23,0,350,327,2026-02-21T04:47:56-05:00,2026-02-21T04:28:56-05:00
trade,85,KXLOLMAP-26FEB21FOXGEN-2-GEN,yes,90,100,54,0,850,796,2026-02-21T04:47:56-05:00,2026-02-21T04:29:12-05:00
trade,43,KXLOLMAP-26FEB21FOXGEN-2-GEN,yes,94,100,17,0,258,241,2026-02-21T04:47:56-05:00,2026-02-21T04:38:10-05:00
trade,55,KXLOLMAP-26FEB21FOXGEN-2-GEN,yes,95,100,19,0,275,256,2026-02-21T04:47:56-05:00,2026-02-21T04:38:10-05:00
trade,15,KXLOLMAP-26FEB21FOXGEN-2-GEN,yes,95,100,5,0,75,70,2026-02-21T04:47:56-05:00,2026-02-21T04:38:10-05:00
trade,25,KXLOLMAP-26FEB21FOXGEN-2-GEN,yes,95,100,8,0,125,117,2026-02-21T04:47:56-05:00,2026-02-21T04:38:10-05:00
trade,50,KXLOLMAP-26FEB21FOXGEN-2-GEN,yes,95,100,17,0,250,233,2026-02-21T04:47:56-05:00,2026-02-21T04:38:22-05:00
trade,2,KXLOLMAP-26FEB21FOXGEN-3-GEN,yes,79,74,0,4,-10,-14,2026-02-21T05:03:15-05:00,2026-02-21T05:00:10-05:00
trade,10,KXLOLMAP-26FEB21FOXGEN-3-GEN,yes,79,74,0,19,-50,-69,2026-02-21T05:03:15-05:00,2026-02-21T05:00:12-05:00
trade,5,KXLOLMAP-26FEB21FOXGEN-3-GEN,no,26,26,23,0,0,-23,2026-02-21T05:03:29-05:00,2026-02-21T05:03:15-05:00
trade,1,KXLOLMAP-26FEB21FOXGEN-3-GEN,yes,74,75,0,2,1,-1,2026-02-21T05:16:10-05:00,2026-02-21T05:03:29-05:00
trade,24,KXLOLMAP-26FEB21FOXGEN-3-GEN,yes,74,41,0,52,-792,-844,2026-02-21T05:26:01-05:00,2026-02-21T05:03:29-05:00
trade,30,KXLOLMAP-26FEB21FOXGEN-3-GEN,yes,72,41,0,65,-930,-995,2026-02-21T05:26:01-05:00,2026-02-21T05:04:49-05:00
trade,30,KXLOLMAP-26FEB21FOXGEN-3-GEN,yes,80,41,0,65,-1170,-1235,2026-02-21T05:26:01-05:00,2026-02-21T05:09:29-05:00
trade,12,KXLOLMAP-26FEB21FOXGEN-3-GEN,yes,76,41,0,26,-420,-446,2026-02-21T05:26:01-05:00,2026-02-21T05:12:01-05:00
trade,18,KXLOLMAP-26FEB21FOXGEN-3-GEN,yes,76,41,0,39,-630,-669,2026-02-21T05:26:01-05:00,2026-02-21T05:12:01-05:00
trade,30,KXLOLMAP-26FEB21FOXGEN-3-GEN,yes,70,41,0,65,-870,-935,2026-02-21T05:26:01-05:00,2026-02-21T05:20:27-05:00
trade,40,KXLOLMAP-26FEB21FOXGEN-3-GEN,no,59,100,312,0,1640,1328,2026-02-21T05:37:46-05:00,2026-02-21T05:26:01-05:00
trade,16,KXLOLMAP-26FEB21FOXGEN-3-GEN,no,59,100,27,0,656,629,2026-02-21T05:37:46-05:00,2026-02-21T05:26:01-05:00
trade,7,KXLOLMAP-26FEB21FOXGEN-3-GEN,no,79,100,9,0,147,138,2026-02-21T05:37:46-05:00,2026-02-21T05:26:52-05:00
trade,3,KXLOLMAP-26FEB21FOXGEN-3-GEN,no,79,100,3,0,63,60,2026-02-21T05:37:46-05:00,2026-02-21T05:26:52-05:00
trade,5,KXLOLMAP-26FEB21FOXGEN-3-GEN,no,79,100,6,0,105,99,2026-02-21T05:37:46-05:00,2026-02-21T05:26:52-05:00
trade,120,KXLOLMAP-26FEB21FOXGEN-3-GEN,no,80,100,134,0,2400,2266,2026-02-21T05:37:46-05:00,2026-02-21T05:26:52-05:00
trade,38,KXLOLMAP-26FEB21FOXGEN-3-GEN,no,80,100,43,0,760,717,2026-02-21T05:37:46-05:00,2026-02-21T05:26:53-05:00
trade,10,KXLOLMAP-26FEB21FOXGEN-3-GEN,no,81,100,11,0,190,179,2026-02-21T05:37:46-05:00,2026-02-21T05:26:57-05:00
trade,1,KXLOLMAP-26FEB21FOXGEN-3-GEN,no,82,100,1,0,18,17,2026-02-21T05:37:46-05:00,2026-02-21T05:26:57-05:00
trade,25,KXLOLMAP-26FEB21FOXGEN-3-GEN,no,83,100,25,0,425,400,2026-02-21T05:37:46-05:00,2026-02-21T05:26:57-05:00
trade,22,KXLOLMAP-26FEB21FOXGEN-3-GEN,no,83,100,22,0,374,352,2026-02-21T05:37:46-05:00,2026-02-21T05:26:57-05:00
trade,22,KXLOLMAP-26FEB21FOXGEN-3-GEN,no,82,100,23,0,396,373,2026-02-21T05:37:46-05:00,2026-02-21T05:26:57-05:00
trade,35,KXLOLMAP-26FEB21FOXGEN-3-GEN,no,79,100,41,0,735,694,2026-02-21T05:37:46-05:00,2026-02-21T05:27:03-05:00
trade,77,KXLOLMAP-26FEB21FOXGEN-3-GEN,no,79,100,90,0,1617,1527,2026-02-21T05:37:46-05:00,2026-02-21T05:27:03-05:00
trade,20,KXLOLMAP-26FEB21FOXGEN-3-GEN,no,79,100,23,0,420,397,2026-02-21T05:37:46-05:00,2026-02-21T05:27:03-05:00
trade,68,KXLOLMAP-26FEB21FOXGEN-3-GEN,no,79,100,79,0,1428,1349,2026-02-21T05:37:46-05:00,2026-02-21T05:27:03-05:00
trade,88,KXLOLMAP-26FEB21FOXGEN-3-GEN,no,79,100,103,0,1848,1745,2026-02-21T05:37:46-05:00,2026-02-21T05:27:03-05:00
trade,13,KXLOLMAP-26FEB21FOXGEN-3-GEN,no,80,100,14,0,260,246,2026-02-21T05:37:46-05:00,2026-02-21T05:27:03-05:00
trade,22,KXLOLMAP-26FEB21FOXGEN-3-GEN,no,80,100,25,0,440,415,2026-02-21T05:37:46-05:00,2026-02-21T05:27:03-05:00
trade,77,KXLOLMAP-26FEB21FOXGEN-3-GEN,no,80,100,86,0,1540,1454,2026-02-21T05:37:46-05:00,2026-02-21T05:27:03-05:00
trade,19,KXLOLMAP-26FEB21FOXGEN-3-GEN,no,85,100,17,0,285,268,2026-02-21T05:37:46-05:00,2026-02-21T05:28:31-05:00
trade,28,KXLOLMAP-26FEB21FOXGEN-3-GEN,no,86,100,24,0,392,368,2026-02-21T05:37:46-05:00,2026-02-21T05:28:31-05:00
trade,44,KXLOLMAP-26FEB21FOXGEN-3-GEN,no,86,100,37,0,616,579,2026-02-21T05:37:46-05:00,2026-02-21T05:28:31-05:00
trade,25,KXLOLMAP-26FEB21FOXGEN-3-GEN,no,90,100,16,0,250,234,2026-02-21T05:37:46-05:00,2026-02-21T05:28:31-05:00
trade,30,KXLOLMAP-26FEB21FOXGEN-3-FOX,yes,27,100,0,0,2190,2190,2026-02-21T05:37:46-05:00,2026-02-21T05:06:21-05:00
trade,30,KXLOLMAP-26FEB21FOXGEN-3-FOX,yes,26,100,0,0,2220,2220,2026-02-21T05:37:46-05:00,2026-02-21T05:06:42-05:00
trade,30,KXLOLMAP-26FEB21FOXGEN-3-FOX,yes,57,100,0,0,1290,1290,2026-02-21T05:37:46-05:00,2026-02-21T05:23:28-05:00
trade,45,KXLOLMAP-26FEB21FOXGEN-3-FOX,yes,55,100,0,0,2025,2025,2026-02-21T05:37:46-05:00,2026-02-21T05:24:00-05:00
trade,15,KXLOLMAP-26FEB21FOXGEN-3-FOX,yes,55,100,0,0,675,675,2026-02-21T05:37:46-05:00,2026-02-21T05:24:00-05:00
trade,3,KXLOLTOTALMAPS-26FEB21FOXGEN-4,yes,35,100,5,0,195,190,2026-02-21T07:27:56-05:00,2026-02-21T03:50:53-05:00
trade,100,KXLOLTOTALMAPS-26FEB21FOXGEN-5,no,68,100,0,0,3200,3200,2026-02-21T07:27:56-05:00,2026-02-21T05:52:11-05:00
trade,127,KXLOLTOTALMAPS-26FEB21FOXGEN-5,no,65,100,0,0,4445,4445,2026-02-21T07:27:56-05:00,2026-02-21T05:56:38-05:00
trade,40,KXLOLTOTALMAPS-26FEB21FOXGEN-5,no,65,100,0,0,1400,1400,2026-02-21T07:27:56-05:00,2026-02-21T05:56:41-05:00
trade,33,KXLOLTOTALMAPS-26FEB21FOXGEN-5,no,65,100,0,0,1155,1155,2026-02-21T07:27:56-05:00,2026-02-21T05:56:45-05:00
trade,200,KXLOLTOTALMAPS-26FEB21FOXGEN-5,no,63,100,0,0,7400,7400,2026-02-21T07:27:56-05:00,2026-02-21T05:57:10-05:00
trade,73,KXLOLTOTALMAPS-26FEB21FOXGEN-5,no,61,100,0,0,2847,2847,2026-02-21T07:27:56-05:00,2026-02-21T05:57:50-05:00
trade,49,KXLOLTOTALMAPS-26FEB21FOXGEN-5,no,61,100,0,0,1911,1911,2026-02-21T07:27:56-05:00,2026-02-21T05:57:53-05:00
trade,201,KXLOLTOTALMAPS-26FEB21FOXGEN-5,no,61,100,0,0,7839,7839,2026-02-21T07:27:56-05:00,2026-02-21T05:57:54-05:00
trade,24,KXLOLTOTALMAPS-26FEB21FOXGEN-5,no,61,100,0,0,936,936,2026-02-21T07:27:56-05:00,2026-02-21T05:58:06-05:00
trade,53,KXLOLTOTALMAPS-26FEB21FOXGEN-5,no,61,100,0,0,2067,2067,2026-02-21T07:27:56-05:00,2026-02-21T05:58:15-05:00
trade,114,KXLOLTOTALMAPS-26FEB21FOXGEN-5,no,58,100,0,0,4788,4788,2026-02-21T07:27:56-05:00,2026-02-21T05:58:42-05:00
trade,1,KXLOLGAME-26FEB21FOXGEN-GEN,yes,87,100,1,0,13,12,2026-02-21T07:32:56-05:00,2026-02-20T22:04:15-05:00
trade,50,KXLOLGAME-26FEB21FOXGEN-GEN,yes,94,100,0,0,300,300,2026-02-21T07:32:56-05:00,2026-02-21T03:57:53-05:00
trade,50,KXLOLGAME-26FEB21FOXGEN-GEN,yes,94,100,0,0,300,300,2026-02-21T07:32:56-05:00,2026-02-21T03:57:53-05:00
trade,164,KXLOLGAME-26FEB21FOXGEN-FOX,yes,2,0,0,0,-328,-328,2026-02-21T07:32:56-05:00,2026-02-21T06:09:32-05:00
trade,136,KXLOLGAME-26FEB21FOXGEN-FOX,yes,2,0,0,0,-272,-272,2026-02-21T07:32:56-05:00,2026-02-21T06:09:33-05:00
trade,100,KXLOLMAP-26FEB21VITFNC-1-VIT,yes,46,100,0,0,5400,5400,2026-02-21T14:28:16-05:00,2026-02-21T13:47:32-05:00
trade,50,KXLOLMAP-26FEB21VITFNC-1-VIT,yes,46,100,0,0,2700,2700,2026-02-21T14:28:16-05:00,2026-02-21T13:47:32-05:00
trade,3,KXLOLMAP-26FEB21VITFNC-1-VIT,yes,54,100,0,0,138,138,2026-02-21T14:28:16-05:00,2026-02-21T13:53:56-05:00
trade,3,KXLOLMAP-26FEB21VITFNC-1-VIT,yes,83,100,0,0,51,51,2026-02-21T14:28:16-05:00,2026-02-21T14:04:27-05:00
trade,15,KXLOLMAP-26FEB21VITFNC-1-VIT,yes,82,100,0,0,270,270,2026-02-21T14:28:16-05:00,2026-02-21T14:07:15-05:00
trade,45,KXLOLMAP-26FEB21VITFNC-1-VIT,yes,82,100,0,0,810,810,2026-02-21T14:28:16-05:00,2026-02-21T14:07:15-05:00
trade,60,KXLOLMAP-26FEB21VITFNC-1-VIT,yes,77,100,0,0,1380,1380,2026-02-21T14:28:16-05:00,2026-02-21T14:08:25-05:00
trade,60,KXLOLMAP-26FEB21VITFNC-1-VIT,yes,85,100,0,0,900,900,2026-02-21T14:28:16-05:00,2026-02-21T14:11:28-05:00
trade,2,KXLOLMAP-26FEB21VITFNC-2-VIT,yes,45,100,0,0,110,110,2026-02-21T15:23:16-05:00,2026-02-21T14:54:05-05:00
trade,18,KXLOLMAP-26FEB21VITFNC-2-VIT,yes,45,100,0,0,990,990,2026-02-21T15:23:16-05:00,2026-02-21T14:54:07-05:00
trade,14,KXLOLMAP-26FEB21VITFNC-2-VIT,yes,45,100,0,0,770,770,2026-02-21T15:23:16-05:00,2026-02-21T14:54:08-05:00
trade,200,KXLOLMAP-26FEB21VITFNC-2-FNC,yes,39,0,0,0,-7800,-7800,2026-02-21T15:23:16-05:00,2026-02-21T14:38:11-05:00
