gameid,league,date,time_min,gold_diff,xp_diff,cs_diff,kill_diff,prior_p_blue,blue_wins
LOLTMNT04_164339,EWC,2026-05-16T15:52:13+00:00,15,-2627.0,-994.0,7.0,-7,0.5926407556993513,1
LOLTMNT04_164339,EWC,2026-05-16T15:52:13+00:00,20,-4062.0,-1654.0,22.0,-10,0.5926407556993513,1
LOLTMNT04_164339,EWC,2026-05-16T15:52:13+00:00,25,-1517.0,4897.0,54.0,-7,0.5926407556993513,1
LOLTMNT04_164341,EWC,2026-05-16T15:59:05+00:00,10,-2269.0,-511.0,4.0,-4,0.6119402404371248,1
LOLTMNT04_164341,EWC,2026-05-16T15:59:05+00:00,15,-2738.0,-2658.0,-38.0,-5,0.6119402404371248,1
LOLTMNT04_164341,EWC,2026-05-16T15:59:05+00:00,20,-1196.0,-3363.0,-36.0,-3,0.6119402404371248,1
LOLTMNT04_164341,EWC,2026-05-16T15:59:05+00:00,25,-996.0,253.0,-36.0,-4,0.6119402404371248,1
LOLTMNT04_164344,EWC,2026-05-16T16:49:59+00:00,10,2932.0,1539.0,35.0,6,0.5926407556993513,1
LOLTMNT04_164344,EWC,2026-05-16T16:49:59+00:00,15,3873.0,3296.0,74.0,8,0.5926407556993513,1
LOLTMNT04_164344,EWC,2026-05-16T16:49:59+00:00,20,5835.0,3982.0,72.0,11,0.5926407556993513,1
LOLTMNT04_164379,EWC,2026-05-17T15:54:01+00:00,10,-57.0,-165.0,-9.0,2,0.4633489224412771,0
LOLTMNT04_164379,EWC,2026-05-17T15:54:01+00:00,15,-2613.0,-2418.0,-27.0,-1,0.4633489224412771,0
LOLTMNT04_164379,EWC,2026-05-17T15:54:01+00:00,20,-7757.0,-7248.0,-48.0,-9,0.4633489224412771,0
LOLTMNT04_164379,EWC,2026-05-17T15:54:01+00:00,25,-8441.0,-11006.0,-77.0,-9,0.4633489224412771,0
LOLTMNT04_164419,EWC,2026-05-17T16:50:59+00:00,10,1091.0,-1.0,13.0,2,0.5366510775587229,1
LOLTMNT04_164419,EWC,2026-05-17T16:50:59+00:00,15,1595.0,168.0,41.0,1,0.5366510775587229,1
LOLTMNT04_164419,EWC,2026-05-17T16:50:59+00:00,20,3590.0,3841.0,69.0,3,0.5366510775587229,1
LOLTMNT04_164419,EWC,2026-05-17T16:50:59+00:00,25,136.0,656.0,42.0,0,0.5366510775587229,1
LOLTMNT04_164423,EWC,2026-05-17T17:47:12+00:00,10,-470.0,1167.0,0.0,-1,0.5366510775587229,1
LOLTMNT04_164423,EWC,2026-05-17T17:47:12+00:00,15,-97.0,1821.0,13.0,0,0.5366510775587229,1
LOLTMNT04_164423,EWC,2026-05-17T17:47:12+00:00,20,1185.0,1796.0,-16.0,3,0.5366510775587229,1
LOLTMNT04_164423,EWC,2026-05-17T17:47:12+00:00,25,3417.0,4698.0,2.0,6,0.5366510775587229,1
LOLTMNT05_175147,LEC,2026-02-08T15:53:10+00:00,10,-78.0,364.0,8.0,-1,0.598610348292352,0
LOLTMNT05_175147,LEC,2026-02-08T15:53:10+00:00,15,2994.0,2371.0,31.0,0,0.598610348292352,0
LOLTMNT05_175147,LEC,2026-02-08T15:53:10+00:00,20,3755.0,1189.0,3.0,1,0.598610348292352,0
LOLTMNT05_175147,LEC,2026-02-08T15:53:10+00:00,25,1417.0,-3519.0,-16.0,0,0.598610348292352,0
LOLTMNT05_175164,LEC,2026-02-08T16:47:25+00:00,10,1667.0,1352.0,20.0,2,0.775781898202774,0
LOLTMNT05_175164,LEC,2026-02-08T16:47:25+00:00,15,2142.0,513.0,26.0,1,0.775781898202774,0
LOLTMNT05_175164,LEC,2026-02-08T16:47:25+00:00,20,2622.0,877.0,20.0,3,0.775781898202774,0
LOLTMNT05_175164,LEC,2026-02-08T16:47:25+00:00,25,643.0,-3527.0,33.0,-1,0.775781898202774,0
LOLTMNT05_175193,LEC,2026-02-08T18:36:43+00:00,10,-383.0,-436.0,-16.0,1,0.710102221715812,1
LOLTMNT05_175193,LEC,2026-02-08T18:36:43+00:00,15,-27.0,627.0,-5.0,1,0.710102221715812,1
LOLTMNT05_175193,LEC,2026-02-08T18:36:43+00:00,20,1128.0,1303.0,6.0,2,0.710102221715812,1
LOLTMNT05_175193,LEC,2026-02-08T18:36:43+00:00,25,4389.0,5008.0,37.0,4,0.710102221715812,1
LOLTMNT05_175206,LEC,2026-02-08T19:34:09+00:00,10,958.0,-503.0,-41.0,4,0.395321325826468,1
LOLTMNT05_175206,LEC,2026-02-08T19:34:09+00:00,15,1862.0,1234.0,-51.0,7,0.395321325826468,1
LOLTMNT05_175206,LEC,2026-02-08T19:34:09+00:00,20,654.0,2342.0,-24.0,6,0.395321325826468,1
LOLTMNT05_175206,LEC,2026-02-08T19:34:09+00:00,25,1728.0,5170.0,-49.0,7,0.395321325826468,1
LOLTMNT05_175214,LEC,2026-02-08T20:26:52+00:00,10,2102.0,2348.0,38.0,3,0.724237543580561,1
LOLTMNT05_175214,LEC,2026-02-08T20:26:52+00:00,15,3200.0,3985.0,59.0,4,0.724237543580561,1
LOLTMNT05_175214,LEC,2026-02-08T20:26:52+00:00,20,3395.0,3161.0,63.0,3,0.724237543580561,1
LOLTMNT05_175214,LEC,2026-02-08T20:26:52+00:00,25,7572.0,7746.0,80.0,9,0.724237543580561,1
LOLTMNT05_175676,LEC,2026-02-16T16:50:26+00:00,10,233.0,-746.0,-8.0,1,0.531377101616177,0
LOLTMNT05_175676,LEC,2026-02-16T16:50:26+00:00,15,-262.0,-2393.0,-35.0,0,0.531377101616177,0
LOLTMNT05_175676,LEC,2026-02-16T16:50:26+00:00,20,-314.0,-3311.0,-71.0,1,0.531377101616177,0
LOLTMNT05_175676,LEC,2026-02-16T16:50:26+00:00,25,-4532.0,-10077.0,-99.0,-2,0.531377101616177,0
LOLTMNT05_175701,LEC,2026-02-16T19:21:38+00:00,10,-374.0,240.0,10.0,0,0.606531172581143,1
LOLTMNT05_175701,LEC,2026-02-16T19:21:38+00:00,15,308.0,571.0,14.0,1,0.606531172581143,1
LOLTMNT05_175701,LEC,2026-02-16T19:21:38+00:00,20,3656.0,3312.0,44.0,4,0.606531172581143,1
LOLTMNT05_175701,LEC,2026-02-16T19:21:38+00:00,25,8956.0,13241.0,77.0,8,0.606531172581143,1
LOLTMNT05_175735,LEC,2026-02-17T15:54:08+00:00,10,-2411.0,210.0,0.0,-4,0.259833078201486,0
LOLTMNT05_175735,LEC,2026-02-17T15:54:08+00:00,15,-4226.0,-484.0,-31.0,-6,0.259833078201486,0
LOLTMNT05_175735,LEC,2026-02-17T15:54:08+00:00,20,-6754.0,-3686.0,-58.0,-8,0.259833078201486,0
LOLTMNT05_175735,LEC,2026-02-17T15:54:08+00:00,25,-15112.0,-13287.0,-127.0,-14,0.259833078201486,0
LOLTMNT05_175753,LEC,2026-02-17T17:26:37+00:00,10,1294.0,1057.0,34.0,1,0.672615926908448,1
LOLTMNT05_175753,LEC,2026-02-17T17:26:37+00:00,15,2361.0,1613.0,34.0,2,0.672615926908448,1
LOLTMNT05_175753,LEC,2026-02-17T17:26:37+00:00,20,3102.0,1894.0,32.0,3,0.672615926908448,1
LOLTMNT05_175753,LEC,2026-02-17T17:26:37+00:00,25,5095.0,4164.0,46.0,4,0.672615926908448,1
LOLTMNT05_175960,LEC,2026-02-20T16:46:56+00:00,10,-635.0,-1612.0,-35.0,0,0.70774150246988,1
LOLTMNT05_175960,LEC,2026-02-20T16:46:56+00:00,15,-1672.0,-2387.0,-36.0,0,0.70774150246988,1
LOLTMNT05_175960,LEC,2026-02-20T16:46:56+00:00,20,558.0,1216.0,-10.0,4,0.70774150246988,1
LOLTMNT05_175960,LEC,2026-02-20T16:46:56+00:00,25,-714.0,67.0,-26.0,4,0.70774150246988,1
LOLTMNT05_175986,LEC,2026-02-20T18:50:14+00:00,10,912.0,-178.0,12.0,1,0.619417863904684,1
LOLTMNT05_175986,LEC,2026-02-20T18:50:14+00:00,15,3793.0,1731.0,40.0,4,0.619417863904684,1
LOLTMNT05_175986,LEC,2026-02-20T18:50:14+00:00,20,3728.0,2735.0,50.0,5,0.619417863904684,1
LOLTMNT05_175986,LEC,2026-02-20T18:50:14+00:00,25,6021.0,5694.0,76.0,6,0.619417863904684,1
LOLTMNT05_176168,LEC,2026-02-08T17:38:57+00:00,10,-637.0,-507.0,4.0,-1,0.586460864189583,1
LOLTMNT05_176168,LEC,2026-02-08T17:38:57+00:00,15,1151.0,642.0,5.0,1,0.586460864189583,1
LOLTMNT05_176168,LEC,2026-02-08T17:38:57+00:00,20,3446.0,1957.0,-13.0,5,0.586460864189583,1
LOLTMNT05_176168,LEC,2026-02-08T17:38:57+00:00,25,2146.0,1823.0,-48.0,5,0.586460864189583,1
LOLTMNT05_176683,LEC,2026-02-16T15:58:59+00:00,10,1191.0,724.0,10.0,2,0.520178327783677,1
LOLTMNT05_176683,LEC,2026-02-16T15:58:59+00:00,15,2385.0,2526.0,23.0,5,0.520178327783677,1
LOLTMNT05_176683,LEC,2026-02-16T15:58:59+00:00,20,2300.0,2562.0,41.0,5,0.520178327783677,1
LOLTMNT05_176683,LEC,2026-02-16T15:58:59+00:00,25,3829.0,5950.0,56.0,7,0.520178327783677,1
LOLTMNT05_176711,LEC,2026-02-16T17:46:04+00:00,10,-921.0,-167.0,-3.0,-2,0.585737946921053,1
LOLTMNT05_176711,LEC,2026-02-16T17:46:04+00:00,15,-609.0,-418.0,-3.0,-1,0.585737946921053,1
LOLTMNT05_176711,LEC,2026-02-16T17:46:04+00:00,20,798.0,-193.0,-5.0,0,0.585737946921053,1
LOLTMNT05_176711,LEC,2026-02-16T17:46:04+00:00,25,-5496.0,-7219.0,-44.0,-4,0.585737946921053,1
LOLTMNT05_176751,LEC,2026-02-17T16:38:49+00:00,10,302.0,19.0,0.0,1,0.798908760158206,1
LOLTMNT05_176751,LEC,2026-02-17T16:38:49+00:00,15,-934.0,571.0,25.0,-1,0.798908760158206,1
LOLTMNT05_176751,LEC,2026-02-17T16:38:49+00:00,20,3590.0,4297.0,62.0,3,0.798908760158206,1
LOLTMNT05_176751,LEC,2026-02-17T16:38:49+00:00,25,7887.0,9716.0,89.0,7,0.798908760158206,1
LOLTMNT05_176774,LEC,2026-02-17T18:19:36+00:00,10,-428.0,-382.0,-17.0,-1,0.364728756297709,0
LOLTMNT05_176774,LEC,2026-02-17T18:19:36+00:00,15,-875.0,-625.0,-19.0,-1,0.364728756297709,0
LOLTMNT05_176774,LEC,2026-02-17T18:19:36+00:00,20,-2278.0,-1710.0,-41.0,-2,0.364728756297709,0
LOLTMNT05_176774,LEC,2026-02-17T18:19:36+00:00,25,-5904.0,-8048.0,-67.0,-5,0.364728756297709,0
LOLTMNT05_176983,LEC,2026-02-20T15:53:01+00:00,10,911.0,548.0,15.0,1,0.6921582672022,1
LOLTMNT05_176983,LEC,2026-02-20T15:53:01+00:00,15,1149.0,243.0,1.0,2,0.6921582672022,1
LOLTMNT05_176983,LEC,2026-02-20T15:53:01+00:00,20,2984.0,237.0,3.0,4,0.6921582672022,1
LOLTMNT05_176983,LEC,2026-02-20T15:53:01+00:00,25,4555.0,3977.0,16.0,8,0.6921582672022,1
LOLTMNT05_176994,LEC,2026-02-20T17:49:11+00:00,10,2259.0,1954.0,41.0,1,0.597273146799981,1
LOLTMNT05_176994,LEC,2026-02-20T17:49:11+00:00,15,2363.0,666.0,39.0,1,0.597273146799981,1
LOLTMNT05_176994,LEC,2026-02-20T17:49:11+00:00,20,4320.0,-243.0,39.0,2,0.597273146799981,1
LOLTMNT05_176994,LEC,2026-02-20T17:49:11+00:00,25,6485.0,4435.0,32.0,6,0.597273146799981,1
LOLTMNT05_177016,LEC,2026-02-21T15:52:26+00:00,10,474.0,658.0,-4.0,1,0.576908489298762,1
LOLTMNT05_177016,LEC,2026-02-21T15:52:26+00:00,15,-24.0,400.0,-14.0,0,0.576908489298762,1
LOLTMNT05_177016,LEC,2026-02-21T15:52:26+00:00,20,-268.0,-588.0,-27.0,0,0.576908489298762,1
LOLTMNT05_177016,LEC,2026-02-21T15:52:26+00:00,25,1666.0,3217.0,-24.0,4,0.576908489298762,1
LOLTMNT05_177019,LEC,2026-02-21T17:51:35+00:00,10,1628.0,1045.0,14.0,2,0.571210725040645,1
LOLTMNT05_177019,LEC,2026-02-21T17:51:35+00:00,15,2711.0,1357.0,26.0,2,0.571210725040645,1
LOLTMNT05_177019,LEC,2026-02-21T17:51:35+00:00,20,3798.0,2758.0,59.0,2,0.571210725040645,1
LOLTMNT05_177019,LEC,2026-02-21T17:51:35+00:00,25,7172.0,3959.0,23.0,4,0.571210725040645,1
LOLTMNT05_177030,LEC,2026-02-21T18:44:19+00:00,10,1421.0,1341.0,37.0,1,0.445589901957235,1
LOLTMNT05_177030,LEC,2026-02-21T18:44:19+00:00,15,2775.0,2404.0,84.0,-1,0.445589901957235,1
LOLTMNT05_177030,LEC,2026-02-21T18:44:19+00:00,20,3282.0,3678.0,109.0,0,0.445589901957235,1
LOLTMNT05_177030,LEC,2026-02-21T18:44:19+00:00,25,4739.0,4637.0,116.0,0,0.445589901957235,1
LOLTMNT05_177049,LEC,2026-02-22T15:53:15+00:00,10,1425.0,649.0,3.0,2,0.44014740180042,1
LOLTMNT05_177049,LEC,2026-02-22T15:53:15+00:00,15,2924.0,2726.0,50.0,2,0.44014740180042,1
LOLTMNT05_177049,LEC,2026-02-22T15:53:15+00:00,20,4731.0,3755.0,67.0,2,0.44014740180042,1
LOLTMNT05_177049,LEC,2026-02-22T15:53:15+00:00,25,6354.0,4262.0,84.0,3,0.44014740180042,1
LOLTMNT05_177060,LEC,2026-02-22T18:41:27+00:00,10,861.0,138.0,3.0,1,0.424913955117865,1
LOLTMNT05_177060,LEC,2026-02-22T18:41:27+00:00,15,-1063.0,-1702.0,-8.0,-1,0.424913955117865,1
LOLTMNT05_177060,LEC,2026-02-22T18:41:27+00:00,20,245.0,-2434.0,-29.0,-1,0.424913955117865,1
LOLTMNT05_177060,LEC,2026-02-22T18:41:27+00:00,25,3034.0,5411.0,17.0,0,0.424913955117865,1
LOLTMNT05_177061,LEC,2026-02-22T20:35:48+00:00,10,-721.0,-1865.0,-21.0,-1,0.433274023697552,0
LOLTMNT05_177061,LEC,2026-02-22T20:35:48+00:00,15,-7117.0,-6622.0,-68.0,-9,0.433274023697552,0
LOLTMNT05_177061,LEC,2026-02-22T20:35:48+00:00,20,-8474.0,-7782.0,-78.0,-10,0.433274023697552,0
LOLTMNT05_177061,LEC,2026-02-22T20:35:48+00:00,25,-15935.0,-12666.0,-131.0,-15,0.433274023697552,0
LOLTMNT05_177077,LEC,2026-02-23T17:40:36+00:00,10,-937.0,-650.0,-24.0,-1,0.69410437795256,1
LOLTMNT05_177077,LEC,2026-02-23T17:40:36+00:00,15,-2254.0,-238.0,2.0,-4,0.69410437795256,1
LOLTMNT05_177077,LEC,2026-02-23T17:40:36+00:00,20,1326.0,1941.0,-6.0,1,0.69410437795256,1
LOLTMNT05_177077,LEC,2026-02-23T17:40:36+00:00,25,3099.0,84.0,-9.0,2,0.69410437795256,1
LOLTMNT05_178010,LEC,2026-02-21T16:43:34+00:00,10,255.0,-203.0,-19.0,1,0.602262592877631,0
LOLTMNT05_178010,LEC,2026-02-21T16:43:34+00:00,15,-64.0,-301.0,-9.0,0,0.602262592877631,0
LOLTMNT05_178010,LEC,2026-02-21T16:43:34+00:00,20,173.0,1662.0,1.0,1,0.602262592877631,0
LOLTMNT05_178010,LEC,2026-02-21T16:43:34+00:00,25,3451.0,3252.0,28.0,8,0.602262592877631,0
LOLTMNT05_178014,LEC,2026-02-21T19:42:25+00:00,10,182.0,403.0,7.0,0,0.483367664972615,1
LOLTMNT05_178014,LEC,2026-02-21T19:42:25+00:00,15,1815.0,1465.0,34.0,0,0.483367664972615,1
LOLTMNT05_178014,LEC,2026-02-21T19:42:25+00:00,20,4293.0,795.0,63.0,1,0.483367664972615,1
LOLTMNT05_178014,LEC,2026-02-21T19:42:25+00:00,25,6614.0,6284.0,66.0,2,0.483367664972615,1
LOLTMNT05_178021,LEC,2026-02-22T16:48:38+00:00,10,-1135.0,-230.0,19.0,-3,0.51935980519509,0
LOLTMNT05_178021,LEC,2026-02-22T16:48:38+00:00,15,1492.0,2164.0,33.0,1,0.51935980519509,0
LOLTMNT05_178021,LEC,2026-02-22T16:48:38+00:00,20,3396.0,2323.0,45.0,0,0.51935980519509,0
LOLTMNT05_178021,LEC,2026-02-22T16:48:38+00:00,25,116.0,-3563.0,29.0,-2,0.51935980519509,0
LOLTMNT05_178023,LEC,2026-02-22T17:38:52+00:00,10,1423.0,298.0,-2.0,3,0.582170075309163,1
LOLTMNT05_178023,LEC,2026-02-22T17:38:52+00:00,15,2159.0,2634.0,28.0,3,0.582170075309163,1
LOLTMNT05_178023,LEC,2026-02-22T17:38:52+00:00,20,3798.0,3399.0,53.0,3,0.582170075309163,1
LOLTMNT05_178023,LEC,2026-02-22T17:38:52+00:00,25,1238.0,-389.0,34.0,0,0.582170075309163,1
LOLTMNT05_178032,LEC,2026-02-22T19:39:32+00:00,10,-1294.0,-104.0,-13.0,-2,0.460825196323078,0
LOLTMNT05_178032,LEC,2026-02-22T19:39:32+00:00,15,839.0,1041.0,-26.0,1,0.460825196323078,0
LOLTMNT05_178032,LEC,2026-02-22T19:39:32+00:00,20,1275.0,2048.0,0.0,1,0.460825196323078,0
LOLTMNT05_178032,LEC,2026-02-22T19:39:32+00:00,25,-712.0,-2983.0,-15.0,-2,0.460825196323078,0
LOLTMNT05_178056,LEC,2026-02-23T15:56:51+00:00,10,-611.0,598.0,3.0,-1,0.669215703744118,1
LOLTMNT05_178056,LEC,2026-02-23T15:56:51+00:00,15,-76.0,39.0,4.0,-1,0.669215703744118,1
LOLTMNT05_178056,LEC,2026-02-23T15:56:51+00:00,20,169.0,873.0,3.0,0,0.669215703744118,1
LOLTMNT05_178056,LEC,2026-02-23T15:56:51+00:00,25,2647.0,5581.0,9.0,2,0.669215703744118,1
LOLTMNT05_178057,LEC,2026-02-23T16:52:39+00:00,10,13.0,1781.0,13.0,-1,0.682045085809019,1
LOLTMNT05_178057,LEC,2026-02-23T16:52:39+00:00,15,2880.0,3426.0,13.0,5,0.682045085809019,1
LOLTMNT05_178057,LEC,2026-02-23T16:52:39+00:00,20,3746.0,2223.0,23.0,4,0.682045085809019,1
LOLTMNT05_178057,LEC,2026-02-23T16:52:39+00:00,25,8808.0,11751.0,79.0,10,0.682045085809019,1
LOLTMNT05_179080,LEC,2026-02-27T18:09:35+00:00,10,442.0,683.0,20.0,0,0.35085396175155,0
LOLTMNT05_179080,LEC,2026-02-27T18:09:35+00:00,15,1226.0,993.0,42.0,0,0.35085396175155,0
LOLTMNT05_179080,LEC,2026-02-27T18:09:35+00:00,20,2736.0,3448.0,36.0,2,0.35085396175155,0
LOLTMNT05_179080,LEC,2026-02-27T18:09:35+00:00,25,-353.0,2925.0,28.0,-2,0.35085396175155,0
LOLTMNT05_179108,LEC,2026-02-28T16:20:06+00:00,10,-2130.0,-1521.0,-26.0,-3,0.454458636358929,1
LOLTMNT05_179108,LEC,2026-02-28T16:20:06+00:00,15,-822.0,-243.0,-20.0,-2,0.454458636358929,1
LOLTMNT05_179108,LEC,2026-02-28T16:20:06+00:00,20,598.0,829.0,1.0,-2,0.454458636358929,1
LOLTMNT05_179108,LEC,2026-02-28T16:20:06+00:00,25,1592.0,2251.0,32.0,-1,0.454458636358929,1
LOLTMNT05_179109,LEC,2026-02-28T19:01:45+00:00,10,-934.0,-1620.0,-34.0,-1,0.491395144299869,0
LOLTMNT05_179109,LEC,2026-02-28T19:01:45+00:00,15,161.0,-1528.0,-24.0,-1,0.491395144299869,0
LOLTMNT05_179109,LEC,2026-02-28T19:01:45+00:00,20,-1649.0,-4071.0,-86.0,-2,0.491395144299869,0
LOLTMNT05_179109,LEC,2026-02-28T19:01:45+00:00,25,-3708.0,-6641.0,-63.0,-3,0.491395144299869,0
LOLTMNT05_179123,LEC,2026-03-01T18:20:14+00:00,10,881.0,422.0,-26.0,5,0.676176134341842,0
LOLTMNT05_179123,LEC,2026-03-01T18:20:14+00:00,15,-978.0,-1111.0,-44.0,3,0.676176134341842,0
LOLTMNT05_179123,LEC,2026-03-01T18:20:14+00:00,20,-3073.0,-3026.0,-34.0,0,0.676176134341842,0
LOLTMNT05_179123,LEC,2026-03-01T18:20:14+00:00,25,-5273.0,-5533.0,-42.0,-2,0.676176134341842,0
LOLTMNT05_179124,LEC,2026-03-01T19:15:05+00:00,10,1198.0,989.0,26.0,1,0.64883710595027,0
LOLTMNT05_179124,LEC,2026-03-01T19:15:05+00:00,15,2810.0,3119.0,47.0,2,0.64883710595027,0
LOLTMNT05_179124,LEC,2026-03-01T19:15:05+00:00,20,4614.0,3998.0,29.0,4,0.64883710595027,0
LOLTMNT05_179124,LEC,2026-03-01T19:15:05+00:00,25,3936.0,5918.0,54.0,3,0.64883710595027,0
LOLTMNT05_179126,LEC,2026-03-01T20:19:40+00:00,10,896.0,823.0,22.0,2,0.621622447428302,1
LOLTMNT05_179126,LEC,2026-03-01T20:19:40+00:00,15,3154.0,2354.0,41.0,5,0.621622447428302,1
LOLTMNT05_179126,LEC,2026-03-01T20:19:40+00:00,20,3962.0,1895.0,42.0,5,0.621622447428302,1
LOLTMNT05_179126,LEC,2026-03-01T20:19:40+00:00,25,2745.0,4439.0,49.0,3,0.621622447428302,1
LOLTMNT05_180071,LEC,2026-02-27T16:21:14+00:00,10,-596.0,-647.0,-11.0,0,0.381829797702968,0
LOLTMNT05_180071,LEC,2026-02-27T16:21:14+00:00,15,180.0,729.0,23.0,1,0.381829797702968,0
LOLTMNT05_180071,LEC,2026-02-27T16:21:14+00:00,20,-1428.0,-3078.0,-5.0,-2,0.381829797702968,0
LOLTMNT05_180071,LEC,2026-02-27T16:21:14+00:00,25,-5110.0,-6517.0,-13.0,-7,0.381829797702968,0
LOLTMNT05_180072,LEC,2026-02-27T17:16:06+00:00,10,-2441.0,-1801.0,-38.0,-3,0.365687282722816,0
LOLTMNT05_180072,LEC,2026-02-27T17:16:06+00:00,15,-4939.0,-3681.0,-53.0,-6,0.365687282722816,0
LOLTMNT05_180072,LEC,2026-02-27T17:16:06+00:00,20,-3967.0,-4463.0,-54.0,-6,0.365687282722816,0
LOLTMNT05_180072,LEC,2026-02-27T17:16:06+00:00,25,-4452.0,-5235.0,-81.0,-6,0.365687282722816,0
LOLTMNT05_180085,LEC,2026-02-28T17:19:02+00:00,10,-2652.0,-1480.0,-11.0,-5,0.487032836825953,0
LOLTMNT05_180085,LEC,2026-02-28T17:19:02+00:00,15,-5095.0,-2837.0,-32.0,-7,0.487032836825953,0
LOLTMNT05_180085,LEC,2026-02-28T17:19:02+00:00,20,-8444.0,-6947.0,-59.0,-10,0.487032836825953,0
LOLTMNT05_180085,LEC,2026-02-28T17:19:02+00:00,25,-14246.0,-14109.0,-92.0,-14,0.487032836825953,0
LOLTMNT05_180086,LEC,2026-02-28T18:09:20+00:00,10,-858.0,-271.0,-3.0,-3,0.468276889007398,1
LOLTMNT05_180086,LEC,2026-02-28T18:09:20+00:00,15,2782.0,2392.0,4.0,2,0.468276889007398,1
LOLTMNT05_180086,LEC,2026-02-28T18:09:20+00:00,20,4913.0,2864.0,21.0,3,0.468276889007398,1
LOLTMNT05_180086,LEC,2026-02-28T18:09:20+00:00,25,7817.0,8227.0,52.0,5,0.468276889007398,1
LOLTMNT05_180087,LEC,2026-02-28T19:59:59+00:00,10,-3752.0,-2727.0,-55.0,-5,0.463736509778979,0
LOLTMNT05_180087,LEC,2026-02-28T19:59:59+00:00,15,-5208.0,-4203.0,-75.0,-6,0.463736509778979,0
LOLTMNT05_180087,LEC,2026-02-28T19:59:59+00:00,20,-7741.0,-6019.0,-110.0,-7,0.463736509778979,0
LOLTMNT05_180087,LEC,2026-02-28T19:59:59+00:00,25,-17999.0,-15079.0,-147.0,-16,0.463736509778979,0
LOLTMNT05_180114,LEC,2026-03-01T16:19:58+00:00,10,-295.0,-67.0,19.0,-1,0.633707070920748,1
LOLTMNT05_180114,LEC,2026-03-01T16:19:58+00:00,15,879.0,2055.0,27.0,1,0.633707070920748,1
LOLTMNT05_180114,LEC,2026-03-01T16:19:58+00:00,20,787.0,1445.0,14.0,2,0.633707070920748,1
LOLTMNT05_180114,LEC,2026-03-01T16:19:58+00:00,25,2347.0,1886.0,9.0,3,0.633707070920748,1
LOLTMNT05_180115,LEC,2026-03-01T17:23:48+00:00,10,406.0,798.0,1.0,1,0.653591060436835,1
LOLTMNT05_180115,LEC,2026-03-01T17:23:48+00:00,15,246.0,976.0,-1.0,2,0.653591060436835,1
LOLTMNT05_180115,LEC,2026-03-01T17:23:48+00:00,20,2424.0,2823.0,21.0,4,0.653591060436835,1
LOLTMNT05_180115,LEC,2026-03-01T17:23:48+00:00,25,3274.0,4383.0,19.0,5,0.653591060436835,1
LOLTMNT05_183065,LEC,2026-03-28T15:53:30+00:00,10,2128.0,1540.0,8.0,3,0.430540209301753,1
LOLTMNT05_183065,LEC,2026-03-28T15:53:30+00:00,15,4392.0,3138.0,36.0,4,0.430540209301753,1
LOLTMNT05_183065,LEC,2026-03-28T15:53:30+00:00,20,5130.0,1507.0,15.0,4,0.430540209301753,1
LOLTMNT05_183065,LEC,2026-03-28T15:53:30+00:00,25,7903.0,5808.0,37.0,6,0.430540209301753,1
LOLTMNT05_183066,LEC,2026-03-28T16:44:59+00:00,10,407.0,53.0,16.0,-1,0.462300877368701,0
LOLTMNT05_183066,LEC,2026-03-28T16:44:59+00:00,15,2989.0,1042.0,4.0,2,0.462300877368701,0
LOLTMNT05_183066,LEC,2026-03-28T16:44:59+00:00,20,3524.0,684.0,-11.0,2,0.462300877368701,0
LOLTMNT05_183066,LEC,2026-03-28T16:44:59+00:00,25,2181.0,-396.0,-27.0,1,0.462300877368701,0
LOLTMNT05_183084,LEC,2026-03-28T19:01:25+00:00,10,1007.0,91.0,5.0,2,0.733836905038031,0
LOLTMNT05_183084,LEC,2026-03-28T19:01:25+00:00,15,2085.0,1446.0,33.0,2,0.733836905038031,0
LOLTMNT05_183084,LEC,2026-03-28T19:01:25+00:00,20,-469.0,-447.0,53.0,-2,0.733836905038031,0
LOLTMNT05_183084,LEC,2026-03-28T19:01:25+00:00,25,-1441.0,-3864.0,40.0,-2,0.733836905038031,0
LOLTMNT05_183085,LEC,2026-03-28T19:59:01+00:00,10,1137.0,-75.0,19.0,1,0.68401086299914,1
LOLTMNT05_183085,LEC,2026-03-28T19:59:01+00:00,15,2300.0,254.0,36.0,1,0.68401086299914,1
LOLTMNT05_183085,LEC,2026-03-28T19:59:01+00:00,20,4406.0,2611.0,41.0,4,0.68401086299914,1
LOLTMNT05_183085,LEC,2026-03-28T19:59:01+00:00,25,11377.0,10410.0,76.0,10,0.68401086299914,1
LOLTMNT05_183138,LEC,2026-03-29T17:57:57+00:00,10,1007.0,2343.0,35.0,1,0.660737479702521,1
LOLTMNT05_183138,LEC,2026-03-29T17:57:57+00:00,15,2387.0,4814.0,66.0,3,0.660737479702521,1
LOLTMNT05_183138,LEC,2026-03-29T17:57:57+00:00,20,6226.0,6708.0,107.0,7,0.660737479702521,1
LOLTMNT05_183138,LEC,2026-03-29T17:57:57+00:00,25,6830.0,8067.0,116.0,9,0.660737479702521,1
LOLTMNT05_183148,LEC,2026-03-29T18:50:24+00:00,10,146.0,929.0,23.0,0,0.68284794093832,1
LOLTMNT05_183148,LEC,2026-03-29T18:50:24+00:00,15,-440.0,-31.0,32.0,0,0.68284794093832,1
LOLTMNT05_183148,LEC,2026-03-29T18:50:24+00:00,20,2084.0,865.0,37.0,1,0.68284794093832,1
